DDC,Title,description
588,The bryophytes of southern Africa : an annotated checklist,None
588,Genera of the Pottiaceae : mosses of harsh environments,None
588,Illustrated Moss Flora of Antarctica (Studies in Polar Research),"Mosses are a major component of the vegetation in ice-free coastal regions of Antarctica. They play an important role in the colonisation of ice-free terrain, accumulation of organic matter, release of organic exudates, and also provide a food and habitat resource for invertebrates. They serve as model organisms for physiological experiments designed to elucidate problems of plant cold tolerance and survival mechanisms and for monitoring biological responses to climate change. This Flora provides the first comprehensive description, with keys, of all known species and varieties of moss in the Antarctic biome. It has involved microscopic examination of around 10,000 specimens from Antarctica and, for comparison, from other continents. All species are illustrated by detailed line drawings, alongside information about their reproductive status, ecology, and distribution. This is an invaluable resource for bryologists worldwide, as well as to Antarctic botanists and other terrestrial biologists."
588,British Moss Flora : Vol. II : Acrocarpi II.,None
588,Giacometti 1901 - 1966,None
588,Species diversity and community structure in bryophytes : New York State studies,None
588,The British Moss-Flora Vol. 3,None
588,Retriever richtig pflegen und verstehen,None
588,"Flora of Madeiran pleurocarpous mosses (Isobryales, Hypnobryales, Hookeriales)","The present flora treats the pleurocarpous mosses of the Madeira Archipelago, with notes on the occurrences of the species in the Azores and in the Canary Islands. (Brid.) HedenÃ¤s are made. Types of names of taxa described from Macaronesia were checked as far as possible if relevant for the Madeiran flora, and also for many other Macaronesian names. All species are thoroughly described and for each species the habitat and distribution on Madeira Island (c. 32°45'N, 17°00'W) is given as far as is known."
588,Peat Mosses of the Southeastern United States,"""Sphagnum, commonly known as peat moss, is widely used in agriculture, horticulture, and floriculture. Living plants are colorful and add much to the beauty of wetlands. It takes little training to recognize the genus, and most of the sections are almost as easy to recognize. Yet they are scarcely noticed by field botanists, and even bryologists tend to avoid them; they have a reputation of being taxonomically difficult but this applies only to a subset. There are few taxonomic treatments of Sphagnum in North America, yet it is a fascinating genus whose species comprise an integral part of nearly all fresh-water wetlands. Almost all significant critical taxonomic characters are microscopic and require dissections and staining, which can, with a little practice, be easily self-taught. Even with a moderate amount of field experience, however, a novice can learn to recognize sections and some species in the field with certainty (although there are many species that even experts cannot distinguish without a compound microscope). All field identifications need to be confirmed microscopically. This volume will aid those who venture into identifying peat mosses.""--Publisher's description."
588,Hunderassen,None
588,Evansia,None
588,British Red Data Books: mosses and liverworts,"Gives an account of the general ecology and importance of bryophytes, together with information on all threatened species. This work includes: an introduction; preparation of the Red Data Book; habitats of the Red List Bryophytes and their conservation; conservation action and legislation; the international context; and species accounts."
588,The Virginia Breeding Bird Atlas Project 1985-1989,None
588,Manual of the mosses of North America,None
588,Mosses and Liverworts of Dorset,None
588,A Manual of the Mosses of Western Pennsylvania and Adjacent Regions,None
588,"A taxonomic monograph of the genus Prionolejeunea (Lejeuneaceae, Jungermanniopsida)","The genus Prionolejeunea belongs in the Lejeuneaceae, the most advanced and highly specialized family among the leafy Hepaticae (Mizutani, 1961). This vast family is also the most difficult hepatic group in terms of generic delimitation (Gradstein, 1982). Since the revolutionary generic concept of the Lejeuneaceae was established by Spruce (1884), nearly 100 currently accepted genera with about 2000 species have been described. The difficult taxonomy of the family can be explained by the remarkable morphological diversity of the genera. This variability led to numerous descriptions ofnew species by many authors, especially by Stephani (1898-1924). Schuster (1963) attempted to arrange the genera into homogeneous or interrelated groups and emphasized the need for monographic work on the genera. Advances in the classification of the family were provided by new findings on the sporophyte structure and its taxonomical importance by Mizutani (1961). These findings led to a subdivision of Lejeuneaceae into two subfamilies, Ptychanthoideae and Lejeuneoideae, largely based on features of the sporophyte (Mizutani, 1985a; Gradstein, 1994a)."
588,Botany for Degree Students - Bryophyta,None
588,A catalog and atlas of the mosses of Ohio,None
588,British Moss Flora : Vol. I : Acrocarpi I.,None
588,Catalogue of Australian Liverworts and Hornworts [OP] (Plant Science / Horticulture),"150 genera and 869 accepted species and infraspecific taxa of liverworts and hornworts are listed from the eight States and mainland Territories of Australia. Genera and species are listed alphabetically, and c. 1100 synonyms that have been applied to Australian specimens are inserted under the appropriate species name. Nomina nuda, names of uncertain application and those reported in error from Australia are appended. Each species entry is accompanied by a list of post-1982 literature that provides locality details, descriptions, identification keys and/or habitat information. This completes a modern trio of catalogues on the Australian lichen and bryophyte floras, together comprising more than 5,000 taxa and representing a significant component of the national biota."
588,"Ideologie, Konflikt und Führung Psychoanalyse von Gruppenprozessen und Persönlichkeitsstruktur",None
588,"Bryophyte cartography: Iberian Peninsula, Balearic and Canary Islands, Azores and Mederia",None
588,"Hepaticae of North America, Vol. 1",None
588,F&auml;ltbiologernas mossflora : [f&auml;lthandbok &ouml;ver Sveriges vanligaste mossor],None
588,The structure and development of the Mosses and Ferns (Archegoniat),None
588,Mossor,"Denna mossflora upptar ca 1200 nordeuropeiska arter, varav 316 illustrerade och i detalj beskrivna. Dessutom presenteras bestämningsnycklar till samtliga nordiska arter samt en beskrivning av släktena. I ett inledande avsnitt beskrivs mossornas byggnad, förökning, tillväxt, ekologi samt deras praktiska användning jämte tips och råd vid insamling av mossor."
588,A popular history of British mosses,None
588,The mosses of New Zealand,None
588,Uses of bryophytes,None
588,"Liverworts, Mosses and Ferns of Europe","This entirely new English edition, comprehensively revised and edited by T.L. Blockeel, has been translated from German, with some additional text, by the authors. In the past ten years there have been many advances in our knowledge of the taxonomy and distribution of European bryophytes and pteridophytes, all of which have been taken into account in this, the first English translation of Die Moos- und Farnpflanzen Europas, published in its sixth edition in 1995 as Volume 4 of the highly regarded Kleine Kryptogamenflora. The structure of the book takes the form of an extended key to just under 2000 European species in which families and genera are keyed out mostly as single units. The format is that of a field guide. The systematic arrangement of the book largely follows the structure of the keys inherited from the previous edition, and the sequence of the text, with few exceptions, follows that of the excellent published figures. Consequently, it has been considered unwise to introduce too many systematic innovations, particularly as many systematic and phylogenetic questions remain to be answered At the same time, every effort has been made to ensusre comprehensive and up-to-date coverage of the species occurring in Europe. Despite certain inherent difficulties, the opportunity has been taken by the editor to modify sections of the text, correct errors and iron out ambiguities and inconsistencies. As in the last German edition, some rare and newly added species are not keyed out independently but are treated briefly by means of a clearly indicated annotation in the body of the key. The book is unique in its coverage of all bryophyes and ferns to found within this large and varied geographical area, its scope extending from Iceland in the west to the Ural Mountains in the east and including the northern Macaronesian islands.The fern section has been further extended to include Georgia and the Caucasus, Turkey and Cyprus and the Cape Verde Islands. The distribution reflects current national boundaries. Although the bryophyte and fern sections of the book vary slightly in their presentation, reflecting their separate authorship, every effort has been made to standardize them where practicable. The literature references, combining those to bryophytes and ferns, have also been brought right up to date, and the Glossary contains many additional entries. Publications dealing with rare and threatened species are highlighted. In a single volume, this work provides users with the means of making at least a preliminary identification of any bryophyte or fern which they might encounter in Europe or Macaronesia."
588,Mossor : en fältguide,"Denna mossflora upptar ca 1200 nordeuropeiska arter, varav 316 illustrerade och i detalj beskrivna. Dessutom presenteras bestämningsnycklar till samtliga nordiska arter samt en beskrivning av släktena. I ett inledande avsnitt beskrivs mossornas byggnad, förökning, tillväxt, ekologi samt deras praktiska användning jämte tips och råd vid insamling av mossor."
588,Bryophytes of fens in the Northern Sierra Nevada : an illustrated field booklet,None
588,Prodromus florae muscorum Polynesiae : with a key to genera,None
588,"Checklist of the mosses of Banks Peninsula, New Zealand","This is the first checklist published on the mosses of Banks Peninsula, and pulls together previous research by many other botanists. It is a useful guide for the moss flora of most of the eastern South Island area, but also has applicability to mosses in New Zealand generally. It records 234 moss species - nearly half the moss flora of New Zealand - known to be growing on the Banks Peninsula, and includes those which have been noted in the early literature from the Peninsula area. Discussion of physical features, climate, and vegetation of the Peninsula is provided. Herbarium voucher numbers are given, and reference is made to the earliest published record for each species. A comprehensive bibliography and an index of family and Latin names are included."
588,"Hepáticas (Marchantiophyta) y Antoceros (Antocerotophyta) del Ecuador, catálogo.",None
588,"Border Collies. Richtig verstehen, erziehen, besch&auml;ftigen",None
588,Nouvelle flore des mousses et des hépatiques,None
588,Structure of Local Lichens,None
588,Zhongguo tai xian zhi : volumes 1-3,None
588,PRODROMUS BRYOLOGIAE NOVO-GRANATENSIS. INTRODUCCION A LA FLORA DE MUSGOS DE COLOMBIA. PARTE 1 & 2.,None
588,Les muscin&eacute;es illustr&eacute;es par J.J. Dillenius en 1741 & d&eacute;termin&eacute;es par S.O. Lindberg en 1883,None
588,The bryologist,None
588,Liverworts of the Mediterranean,"This volume presents a modern overview of the ecology, diversity and distribution of Mediterranean liverworts based on field data from all over the Mediterranean area. It is subdivided into nine sections, the first of which describes the sampling, data assessment and the statistical methods (multivariate analyses) used. Section two presents a summary of the geological history of the Mediterranean, its geograpic extent, climatic and edaphic conditions, and the characteristics of its phanerogamic vegetation. Liverwort biotopes and biocenoses are analysed in the third section, defining eight ecological species groups associated with specific biotopes. Liverwort diversity in the Mediterranean is covered in the sixth section, and a study of the species distribution patterns, endemism, floristic contributions from adjacent zones, east-west differences, the characteristics of island floras and floristic similarities of other areas with a Mediterranean-type climate is presented (seventh section). Section eight thoroughly summarizes the results of this study. The ninth section documents ecological and distributional data, illustrated by maps for each of the sampled species."
588,Der Boxer,None
588,Architettura del sttecento in Piemonte,None
588,Hengdan shan qu tai xian zhi = Bryoflora of Hengduan Mts (southwest China),None
588,"World synopsis of the genus Grimmia : (Musci, Grimmiaceae)",None
588,The Hepaticae of South Greenland,None
588,Le dissertoire (De l'art de raisonner et de rédiger),None
588,Moss flora of North America north of Mexico Volume 3 1928 [Leather Bound],None
588,"Bryophyte systematics : proceedings of an international symposium held at the University College of North Wales, Bangor",None
588,"BRYOATT : attributes of British and Irish mosses, liverworts and hornworts",None
588,Grimmias of the world,"Grimmia Hedw. is one of the largest moss genera. This book enumerates as accurately as possible all acceptable Grimmia taxa, and their synonyms."
589,National Audubon Society Field Guide to North American Mushrooms,"Over 750 color photographs show mushrooms as they appear in their natural habitats and are arranged by species, shape and color."
589,Mushrooms Demystified,"Simply the best and most complete mushroom field guide and reference book, MUSHROOMS DEMYSTIFIED includes descriptions and keys to more than 2,000 species of mushrooms, with more than 950 photographs. Mushroom authority David Arora provides a beginner's checklist of the 70 most distinctive and common mushrooms, plus detailed chapters on terminology, classification, habitats, mushroom cookery, mushroom toxins, and the meanings of scientific mushroom names. Beginning and experienced mushroom hunters everywhere will find MUSHROOMS DEMYSTIFIED a delightful, informative, and indispensible companion. From the Trade Paperback edition."
589,All That the Rain Promises and More: A Hip Pocket Guide to Western Mushrooms,"An illustrated guide to identifying 200 Western mushrooms - whether edible, poisonous, or medicinal - by their key features. ""In leafing through these pages, you may wonder what all the 'fanciful,' 'foolish,' or (shudder) 'extraneous' material is doing in a factual guide. After all, it is the practical, hands-on, how-to-identify information that makes this book useful and gives it substance. But I ask: is it any stranger or less desirable to sprinkle the facts with flakes of fancy than it is to liven up solemn, substantial fare like potatoes with something fancier and more flavorful, like wild mushrooms?"" - David Arora ""[ All That the Rain Promises and More ] is certainly the best guide to fungi, and may in fact be a long lasting masterpiece in guide writing for all subjects."" - Roger McKnight, New York Times"
589,Mushrooms (Peterson Field Guides),"""A new approach to identifying mushrooms, based on five key features that can be observed while in the field""--"
589,Simon & Schuster's Guide to Mushrooms (Nature Guide Series),Heavily illustrated guide to mushrooms.
589,The Mushroom Hunter's Field Guide,"The Mushroom Hunter's Field Guide is the guide that tells when, where, and how to find delicious edible mushrooms and how to avoid poisonous ones. Beginners as well as experts will be able to identify mushrooms in a matter of minutes. All of the mushrooms included are illustrated in beautiful color, adding visual enjoyment to the textual materials. The descriptions are tinged with wit and wisdom, making the use of this guide an enjoyable and rewarding experience. This edition of The Mushroom Hunter's Field Guide should be useful throughout the United States and Canada, but users should remember that each region has certain species peculiar to it, and it is impossible to include all of them here. The coverage is best for the Northeast, Great Lakes region, Rocky Mountains, and the Pacific Northwest. It includes most of the truly fine edible wild mushrooms, whether they are common or rare. It also includes the most dangerous ones in order that collectors may recognize them for what they are. ""Whether you are picking mushrooms to eat, or simply want to identify the many strange and beautiful mushrooms you find on walks through the woods, this field guide is highly recommended.""-- American Horticulturalist ""This is the mushroom forager's Bible. Don't go into the wilderness without it.""--Creative Living "". . . should be on the bookshelf of all serious amateurs, and the professionals will also find it helpful.""--Mycologia The late Alexander H. Smith was Professor Emeritus of Botany, University of Michigan. Nancy Smith Weber is Associate Professor of Forest Science, Oregon State University."
589,Wild Wings,"Callum becomes friends with Iona, a practically feral classmate who has discovered an osprey, thought to be gone from Scotland, on Callum's family farm, and they eventually share the secret with others, including Jeneba who encounters the same bird at her home in Gambia."
589,Mushrooms of North America,"A full-color guide to American fungi including how, when and where to collect mushrooms, a pictorial key to the major groups, and a special section on mushroom toxins."
589,The Mushroom Handbook,Contains field studies of mushrooms and other fungi; the conditions under which they grow; how to collect them; information on edible and poisonous varieties; mushrooms of economic importance; and wood destroying fungi.
589,Collins guide to mushrooms & toadstools,None
589,How to Know the Lichens,None
589,Pocket Guide to Familiar Mushrooms,"A portable, comprehensive field guide--brimming with concise descriptions and stunning color photographs, and designed to fit into your back pocket--from the go-to reference source for over 18 million nature lovers. This streamlined volume contains an easy-to-use field guide identifying 80 familiar North American mushrooms, an outline of identifying mushrooms characteristics, the basics of when and where to look for mushrooms and certain distinguishing qualities of poisonous mushrooms. This pocket guide is teeming with information on this class of fungi; full-color photographs and descriptive line drawings, engaging mushroom lore on each individual mushroom species, specific identifying mushroom features, notes and warnings on each species' edibility and their poisonous lookalike counter-parts, geographical information and a guide to various mushroom family traits. Whether you are mushroom-hunting to photograph and paint them, studying them scientifically, gathering then for culinary purposes or just for the rewarding experience in itself, the National Audubon Society Pocket Guide to Familiar Mushrooms is a handy reference guide to have by your side."
589,Lichens for Vegetable Dyeing,None
589,Katya's Book of Mushrooms,An introduction to mushrooms with tips for identifying different kinds.
589,The Savory Wild Mushroom,None
589,How to Know the Freshwater Algae,Explains basic laboratory procedure and identifies common species and genera of freshwater algae according to families and phyla.
589,Mushrooms of Northwest North America,"This book covers over 500 species of mushrooms found in the Pacific Northwest and western Canada, from Minnesota to the Pacific Coast and from Alaska south to California. Each plant is described in detail, including information on habitat, distribution, identification and edibility. The text is accompanied by exquisite color illustrations. Indexes for common names, genera and species, as well as an illustrated glossary, are also included."
589,Edible Wild Mushrooms of North America: A Field-to-kitchen Guide,"Unusual shapes and colors make many mushrooms alluring to the eye, while the exotic flavors and textures of edible mushrooms are a gourmet delicacy for the palate. Yet many people never venture beyond the supermarket offerings, fearing that all other mushrooms are poisonous. With amateur mushroom hunters especially in mind, David Fischer and Alan Bessette have prepared Edible Wild Mushrooms of North America. This field guide presents more than 100 species of the most delicious mushrooms, along with detailed information on how to find, gather, store, and prepare them for the table. More than 70 savory recipes, ranging from soups and salads to casseroles, canapes, quiches, and even a dessert, are included. Throughout, the authors constantly emphasize the need for correct identification of species for safe eating. Each species is described in detailed, nontechnical language, accompanied by a list of key identifying characteristics that reliably rule out all but the target species. Superb color photographs also aid in identification. Poisonous ""lookalikes"" are described and illustrated, and the authors also assess the risks of allergic or idiosyncratic reactions to edible species and the possibilities of chemical or bacterial contamination."
589,Color Treasury of Mushrooms & Toadstools: How to Find Them and Identify Them,None
589,The New Savory Wild Mushroom,"""He hunts only at the crack of dawn and wears his shirt inside out. To ask why is to ask why fire burns. His credo may be stated thus: he has sworn an oath to keep his mushroom patches secret and to find and to poach on the patches of other hunters. When mushrooms are the prize, the scope of all his aspirations is narrowed to these two goals. Though in all else he may be as Saintly as St. Francis, in the pursuit of these ends he is more Satanic than Satan. He will betray his nearest and dearest without the slightest twitch of flesh or spirit. He is amoral.""--Definition of a mushroom hunter by Angelo Pellegrini This classic field guide answers the amateur mycologist's two most important questions: ""What is it?"" and ""Is it good to eat?"" Color photographs illustrate 199 species of mushrooms ranging from boletes to puffballs, chantrelles to truffles. Full descriptions clearly identify the edible or poisonous qualities of each."
589,All color book of mushrooms and fungi,"Describes edible mushrooms, with hints on cooking them, poisonous fungi, toadstools, weird bracket fungi and sinister fungi."
589,Myxomycetes: A Handbook of Slime Molds,"Myxomycetes: Biology, Systematics, Biogeography and Ecology, Second Edition provides a complete collection of general and technical information on myxomycetes microorganisms. Its broad scope takes an integrated approach, considering a number of important aspects surrounding their genetics and molecular phylogeny. The book treats myxomycetes as a distinct group from fungi and includes molecular information that discusses systematics and evolutionary pathways. Written and developed by an international team of specialists, this second edition contains updated information on all aspects of myxomycetes. It incorporates relevant and new material on current barcoding developments, plasmodial network experimentation, and non-STEM disciplinary assimilation of myxomycete information. This book is a unique and authoritative resource for researchers in organismal biology and ecology disciplines, as well as students and academics in biology, ecology, microbiology, and similar subject areas. Written in a simple, concise and relatively non-technical style, allowing for a broad readership within biological, environmental and life science programs at academic and research institutions Contains the comprehensive body of information available on myxomycetes under one cover, with contributions from the leading authorities in their respective areas of expertise Provides straightforward, compiled information about myxomycetes and the potential of this group for basic and applied research Offers completely updated material in every chapter, including new material on barcoding and Physarum polycephalum biological factors."
589,"One Thousand American Fungi: Toadstools, Mushrooms, Fungi : How to Select and Cook the Edible : How to Distinguish and Avoid the Poisonous 182 illustrations",None
589,Introductory Mycology,"Updated and revised to accurately reflect what is currently known about the biology of fungi. The primary thrust of the book is morphology-taxonomy, but also includes interesting and important activities of fungi."
589,Start Mushrooming: The Easiest Way to Start Collecting 6 Edible Mushrooms,"Start Mushrooming introduces seven wild, edible mushrooms in North America and helps readers begin to forage for them."
589,The observer's book of lichens,None
589,Mushroom Pocket Field Guide,Covers sixty-one different kinds of fleshy fungi - some that are delicious to eat and others that are just beautiful to look at (and deadly poisonous).
589,"The Mushroom Book How to Identify, Gather and Cook Wild Mushrooms and Other Fungi","Discover which wild mushrooms are good to eat - and which to avoid - with this unrivaled photographic field guide to the world of fungi. An authoritative fungi guide provides a quick identification source to more than 450 rare and common species, from the familiar pink-gilled field mushrooms and giant spongy puffballs to the infamous slimy stinkhorns and meaty bracket fungi. Noted mushroom expert Thomas Laessoe uses clear text plus close-up color photographs and intricate illustrations to show the appearance and growth habit of each species. Acclaimed Italian cooking writer Anna Del Conte reveals where and when to forage for edible fungi, and how to gather them. Her recipes will tempt you to transform wild mushroom finds into fungi feasts. With complete information on finding, identifying, gathering, and preparing edible mushrooms of every kind, this is a book no mushroom lover should be without."
589,Hallucinogenic and Poisonous Mushroom Field Guide,"Hallucinogenic and Poisonous Mushrooms Field Guide tells how to find wild mushrooms in America. It is a hip-pocket field guide that presents 24 hallucinogenic mushrooms that grow in the USA and 8 poisonous species that they are confused with. A reliable reference for beginners, the Field Guide opens up the world of mycology in a clear and precise way. A compact course in mycology as well as a handy tool for the professional. Features: How to collect, identify and dry, useful keys and charts, Chemical qualities, genus and species information, over 30 color photos and 50 line drawings, taxonomy, and glossaries: Latin terms, macroscopic and microscopic characteristics."
589,Mushroom,Discusses the parts of mushrooms and how these fungi grow.
589,Introduction to Fungi,"This new edition of the universally acclaimed and widely-used textbook on fungal biology has been completely re-written, drawing directly on the authors' research and teaching experience. The text takes account of the rapid and exciting progress that has been made in the taxonomy, cell and molecular biology, biochemistry, pathology and ecology of the fungi. Features of taxonomic relevance are integrated with natural functions, including their relevance to human affairs. Special emphasis is placed on the biology and control of human and plant pathogens, providing a vital link between fundamental and applied mycology. The book is richly illustrated throughout with specially prepared drawings and photographs, based on living material. Illustrated life-cycles are provided, and technical terms are clearly explained. Extensive reference is made to recent literature and developments, and the emphasis throughout is on whole-organism biology from an integrated, multidisciplinary perspective."
589,Field Book of Common Mushrooms,None
589,Bergey's Manual of Determinative Bacteriology,"Covers the nature of bacterial identification schemes, the differentiation of procaryotic from eucaryotic microorganisms, and major categories and groups of bacteria."
589,How to Identify Mushrooms to Genus I: Macroscopic Features,None
589,Complete Book Of Mushrooms,"Pictures and identifies important species, provides information on their alimentary properties, and explains the scientific names of genera and species."
589,The biology of lichens,None
589,The Mushroom Hunt,"Read and Wonder is a series of picture books that tell children about the real world. Written from a personal viewpoint, they mix facts with feelings, encouraging children to think, feel and imagine as they learn."
589,"The mushroom book. A popular guide to the identification and study of our commoner Fungi, with special emphasis on the edible varieties","The Mushroom Book: A Popular Guide To The Identification And Study Of Our Commoner Fungi, With Special Emphasis On The Edible Varieties (1904) is a comprehensive guidebook written by Nina Lovering Marshall. The book is designed to provide readers with a thorough understanding of the identification and study of common fungi, with a specific focus on those that are edible. The book is divided into several sections, each of which provides detailed information on a different aspect of mushroom identification and study. The first section of the book provides an introduction to the world of mushrooms, including their history, classification, and general characteristics. The second section of the book focuses on the identification of mushrooms, providing readers with detailed descriptions and illustrations of common species. The third section of the book is dedicated to the study of mushrooms, including their habitat, growth patterns, and life cycle. This section also includes information on the cultivation of mushrooms, as well as tips for collecting and preserving them. The fourth and final section of the book is devoted to edible mushrooms, providing readers with detailed information on the identification, preparation, and cooking of various species. The book also includes a glossary of terms and an index for easy reference. Overall, The Mushroom Book: A Popular Guide To The Identification And Study Of Our Commoner Fungi, With Special Emphasis On The Edible Varieties (1904) is an essential resource for anyone interested in the world of mushrooms, whether for scientific study or culinary enjoyment.This scarce antiquarian book is a facsimile reprint of the old original and may contain some imperfections such as library marks and notations. Because we believe this work is culturally important, we have made it available as part of our commitment for protecting, preserving, and promoting the world's literature in affordable, high quality, modern editions, that are true to their original work."
589,Millions and Millions of Crystals,"Describes mushrooms, molds, and other fungi and their function in the cycle of growing things."
589,How to Know the Seaweeds,None
589,The encyclopedia of mushrooms,Includes sections on other fungi.
589,Mushrooms and Other Fungi,None
589,A Field Guide to Southern Mushrooms,A guide to finding and identifying mushrooms in the Southern United States.
589,Mushrooms and Toadstools (Collins Gem Guide Series),A study of mushrooms and toadstools around the world.
589,The Mushroom Trail Guide,"Shows and describes a variety of common wild mushrooms, tells which are edible, and offers advice on identification and cooking."
589,Guide to Western Mushrooms,"This an informative book on identifying the different kinds of mushrooms from the west. Mushrooms have attracted and intrigued mankind through the ages. Their hallucinogenic properties of others, contrasting so sharply with the delicious flavors that certain wholesome varieties bring to our tables, all lead us to view these strange plants with special curiosity and wonder. Most people seem to want to know first if a strange mushroom is edible or dangerous. This small book is a guide to some of the most common mushrooms of the Pacific Northwest, and it identifies some of these as safe varieties for the beginner to eat. It also tries to go beyond that to generate awareness of the various vital roles the mushrooms play in the community of life and to spark an interest in their fascinating variations and adaptations.The full story of the importance of mushrooms in the plant world is far from being understood today, and only a little of it can be stated here. The mushrooms that you see is a 'fruiting body', roughly equivalent to the fruit of other plants. The vegetative part of the mushroom plant is a thready mass hidden within the material it feeds upon - a log, cow dung, buried wood, an insect pupa or whatever. Mushrooms do not contain or need green chlorophyll, the substance which, in higher plants, captures the energy of sunlight to create biological energy. Mushrooms, like all the great groups of fungi to which they belong, get their energy second-hand. Many form beneficial partnerships with the trees of our forests and are essential to their well-being. No mushroom is either good or bad in the natural community of life."
589,Mushrooms of Western North America,The authors give full reliable descriptions for over 300 species of mushroom. Another 123 species are described by comparisons adequate for identification.
589,Poisonous Fungi,None
589,Let's learn about mushrooms,Introduces the characteristics and uses of a variety of mushrooms and discusses some of the beliefs and customs connected with this plant family.
589,Texas Mushrooms: A Field Guide,"Hundreds of species of mushrooms flourish in Texas, from the desert and semiarid regions of West Texas to the moist and acid soils of East Texas, where species that can also be found in South America live alongside those that might be spotted in Malaysia and Europe. Texas Mushrooms was the first—and is still the only—guide to all of the state’s mushrooms. This colorful, easy-to-follow book will surprise and delight uninitiated nature enthusiasts while also supplying the experienced mushroom hunter with expert identification information. Excellent color photographs and precise descriptions of over 200 species will enable the mushroom hunter—even the amateur—to make quick, careful, easy distinctions between the edible varieties and the potentially toxic ones. In addition, kitchen-tested recipes are included, along with charts giving spore sizes and a list of recommended further reading. In Texas, mushroom hunting can be a year-round, state-wide activity, and with this enticing field guide, collecting, identifying, and preparing wild mushrooms will become an activity the entire family can enjoy while appreciating the beauty of Texas from a new and fascinating angle. ."
589,Mushrooms,"Discusses the history, structure, and types of mushrooms and describes how one variety is grown."
589,Illustrated Genera of Imperfect Fungi,"This is an update of the classic reference that mycologists and others interested in imperfect fungi have relied upon for decades. It provides up-to-date, comprehensive information for recognizing, identifying, and learning various aspects of the reproductive and somatic morphologies of imperfect fungi. Its practical use in the identification of imperfect fungi makes it an essential tool."
589,A handbook of mushrooms,None
589,Mushrooms of Northeastern North America,"This encyclopaedic volume, including 1500 species and 650 illustrations, shows the diversity of mycoflora throughout all of northeastern North America. It provides a reference for mushroom identification in the region, and has full descriptions and easy-to-follow keys."
589,Sopp : 414 sopparter i farger,None
589,Edible Fungi,None
589,Microbes at Work,None
589,A colour guide to familiar mushrooms,A guide to mushrooms and fungi with over 150 illustrations.
589,Psilocybe Mushrooms and Their Allies,None
589,The fresh-water algae of the United States,None
589,"Mushrooms, Molds, and Miracles","""This superb book does for fungi what Audubon did for birds and Freud for the psyche,"" wrote the New Haven Register . Time Magazine called it ""Fascinating"" in a lead review. The little-known kingdom of fungi is revealed as never before or since-from the potato blight to the hallucinogenic mushroom, the bread mold that produced penicillin and the prized truffle. Mushrooms, Molds, and Miracles proves that a book about fungi can be compulsively readable. Sales soared the moment it reached the bookstores, and it has become a classic. Hard to put down, it is exciting from beginning to end."
589,A Field Guide to Western Mushrooms,A guide to finding and identifying mushrooms found west of the Great Plains
589,Introduction to Mushroom Hunting,"The study of the wild mushrooms of the woods and fields will appeal to the amateur collector and the lover of nature, as well as to the scientist with an interest in the field. The beautiful colours and textures displayed by these fungi provide an immense attraction to the artistic, while the more practical minded are interested in their culinary applications; to the more advanced student, the variety in form and detail of microscopic investigation offers an unlimited area of study. This fascinating book offers a comprehensive treatise on all of these topics, and anybody interested in mushrooms and their uses will find great value contained herein. The chapters of this book cover the main families of common mushroom and include: Danger from Poisonous Fungi, Agaricaceae, Polyporaceae, Hydnaceae, Clariaceae, Phallaceae, Lycoperdaceae, and Ascomycetes. This scarce book has been elected for republication because of its immense educational value, and is proudly republished here with a new introduction to the subject."
589,How to Identify Mushrooms to Genus III: Microscopic Features,None
589,The Romance of the Fungus World,"Mankind has always had a love-hate relationship with fungi. On the positive side, edible mushrooms and truffles are gastronomic delights, and certain fungi possess medicinal properties. On the other hand, many mushrooms are poisonous, and fungi can inflict costly damage on crops and other property. This captivating book explores both sides of the story, examining aspects usually overlooked in texts and field guides. The survey begins with fungi lore from mythology and legends, focusing particularly on the plants' association with devils, witches, and fairies. A balanced portrait of fungi in the real world considers not only the ruin caused by the plants but also their uses in medicine and industry and as foods. Ranging far and wide in its topics, the narrative offers a light touch and plenty of enthusiasm, making this book fun for everyone with even a casual interest in mushrooms. In addition, serious mushroom hunters will find this volume a practical reference and a fascinating resource for leisurely browsing."
589,Foraging for Edible Wild Mushrooms,None
589,Mushrooms and Toadstools in Colour,None
589,Mushrooms (Lerner Natural Science Books),"Discusses how mushrooms and other fungi get their food, grow, and produce more of their own kind."
589,Lichens of California,"A close look at rocks and trees is often rewarded by the orange or yellow mosaic patterns of some of California's 1,000 species of lichens; yet few people know anything about their unusual compound nature (part alga, part fungus) and most lichens don't even have common English names. This convenient guide, the first ever on California lichens, describes the appearance, habitats, and ranges of over 350 species, 48 of which are illustrated in color, with many others shown in black and white. For weavers and fabric manufacturers, the brilliance of lichen colors provides unusual textile dyes. For scientists, the sensitivity of lichens to air pollution makes them useful biomonitors for environmental studies. For nature lovers they can be an unending source of fascination, and Lichens of California offers convenient identification keys, range maps, and chapters describing the structure, chemistry, and ecology of lichens."
589,"Mushrooms, a Separate Kingdom","One can see after reading this book that these unique, stunningly beautiful organisms do indeed belong to a ""separate kingdom."""
589,Fungi and Lichens (Green World),"Surveys the world of fungi and lichens, discussing such aspects as fungi and decay, parasites, pollution, plant partnerships, edible and poisonous fungi, and antibiotics."
589,The Mushroom Identifier,Provides information on the identification of more than three hundred mushrooms found in different types of environments in North America and Europe
589,Celebrating the Wild Mushroom: A Passionate Quest,None
