DDC,Title,description
380,Rails Along the Schuylkill,None
380,The First Hundred Years Are the Toughest: What We Can Learn from the Century of Competion Between Sears and Wards,What We Can Learn From The Century Of Competition Between Sears And Wards.
380,The Fur Trade Was Equitable in the Far West,None
380,A guide to sentencing DUI offenders,None
380,Early Trading Companies Of New France: A Contribution To The History Of Commerce And Discovery In North America,None
380,Sydney's transport : studies in urban history,None
380,The Monitor Guide to Post Offices and Railroad Stations in the U. S. & Canada 1876,None
380,Yakima Valley Transportation Company (Images of Rail),"The National Register of Historic Places lists the Yakima Valley Transportation Company (YVT) as the last intact early 20th century electric interurban railroad in America. From its beginning in 1907, the YVT was no quitter, surviving a takeover by the Union Pacific, large financial losses as the last trolley railroad in Washington state, attempts at dieselization, and a concerted effort to put the company in its grave. Thanks to the efforts of local preservationists, YVT trolleys are still in operation. The railroad and its infrastructure never changed. What is seen today is what was built 100 years agoa living slice of history. Images of Rail: Yakima Valley Transportation Company is the most authoritative chronicle of the famous YVT yet compiled."
380,Transport and Industrial Heritage: Cornwall (Transport & Industrial Heritage),This is the first title in a series entitled 'Transport and Industrial Heritage' that will provide readers with unique and well-researched histories exploring the true historical heritage of the country on a region by region basis.
380,Celebritize Yourself: The Three Step Method to Increase Your Visibility and Explode Your Business,"The appeal of the unknown is undeniable and freshman Mai Taniyama is hooked. In the Shibuya Psychic Research team led by the enigmatic Kazuya ""Naru"" Shibuya, they confront the unseen daily.But this has a heavy toll. While Mai's dreams herald priceless insight, nightmares and reality clash in the haze of pain encountered with every case. Only one thing is certain: death has many shades, all of which are vividly gruesome."
380,All London: The Source Guide (All City Series),None
380,Transport in the Industrial Revolution,None
380,The Riches of France,"Whether you're a shopper, a browser, or a traveler with a love for all things French, this is your one-of-a-kind guidebook to the culture of regional France represented by the products and centuries-old craftsmanship of each region. At prices lower than what you would pay in Paris or the United States, you'll find endless treasures as you your boutiques, small factories, artisans' workshops, and wineries and distilleries: --Handmade paper in Auvergne --Moorish music boxes in Corsica --Artwork in the Cote d'Azur --Tapestries in the Limousin --Wine in the Loire Valley --Glasswork in Lorraine --Silk clothing in Lyons --Faience in the Western Loire --and much more, including where to find ""the best of the provinces"" in Paris Complete with details on exchange rates, shipping, French customs, touring, and restaurant and hotel selections, The Riches of France is an indispensable sourecbook for exploring every province of France."
380,Sagas of old western travel and transport,None
383,The Englishman who Posted Himself and Other Curious Objects,"The first impression of W. Reginald Bray (1879-1939) was one of an ordinary middle-class Englishman quietly living out his time as an accountant in the leafy suburb of Forest Hill, London. A glimpse behind his study door, however, revealed his extraordinary passion for sending unusual items through the mail. In 1898, Bray purchased a copy of the Post Office Guide, and began to study the regulations published quarterly by the British postal authorities. He discovered that the smallest item one could post was a bee, and the largest, an elephant. Intrigued,he decided to experiment with sending ordinary and strange objects through the post unwrapped, including a turnip, abowler hat, a bicycle pump, shirt cuffs, seaweed, a clothes brush, even a rabbit's skull. He eventually posted his Irish terrier and himself (not together), earning him the name ""The Human Letter."" He also mailed cards to challenging addressessome in the form of picture puzzles, others sent to ambiguous recipients at hard to reach destinationsall in the name of testing the deductive powers of the beleaguered postman. Over time hispassion changed from sending curios to amassing the world's largest collection of autographs, also via the post. Starting with key British military officers involved in the Second Boer War, he acquired thousands of autographs during the first four decades of the twentieth centuryof politicians, military men, performing artists, aviators, sporting stars, and many others. By the time he died in 1939, Bray had sent out more than thirty-two thousand postal curios and autograph requests. The Englishman Who Posted Himself and Other Curious Objects tells W. Reginald Bray's remarkable tale for the first time and includes delightful illustrations of some of his most amazing postal creations. Readers will never look at the objects they post the same way again."
383,A Day with Mail Carriers (Rookie Read-About Community),"Looks at a work day in the life of a mail carrier and the job they do, discussing how they deliver mail to both homes and businesses."
383,Send It!,"Simple text and illustrations describe a package as it makes its way across country, from the time it is wrapped and addressed until it is delivered and opened."
383,"You Wouldn't Want to Be a Pony Express Rider!: A Dusty, Thankless Job You'd Rather Not Do","Describes the disadvantages to being a Pony Express rider, including riding in all weather, natural disasters, and disease."
383,The Postal Age: The Emergence of Modern Communications in Nineteenth-Century America,"Many of us may not realize that what we now call snail mail was once just as revolutionary as e-mail and text messages are today. As David M. Henkin argues in The Postal Age, a burgeoning postal network initiated major cultural shifts during the nineteenth century, laying the foundation for the interconnectedness that now defines our ever-evolving world of telecommunications. This fascinating history traces these shifts from their beginnings in the mid-1800s, when cheaper postage, mass literacy, and migration combined to make the long-established postal service a more integral and viable part"
383,The Saga of the Pony Express,"The complete history of the famous relay mail service and a portrait of the young, brawling, energetic, optimistic nation it helped unite."
383,Where Does the Mail Go? (Discovery Readers),Describes how the postal service works by tracing the journey of a letter from mailbox to its final destination.
383,Masters of the Post: The Authorized History of the Royal Mail,"The origins of the Royal Mail go back to the early years of the Tudor monarchy- Brian Tuke, a former King's Bailiff in Sandwich, was acknowledged as the first 'Master of the Posts' by Cardinal Wolsey in 1512, and went on to build up a network of 'postmasters' across England for Henry VIII. Over the following five hundred years the Royal Mail expanded to a degree that would have been unimaginable then, transformed by coaches, trains, ocean steamships and then modern aviation to become the largest employer in the country, and the face of the British state for most people in their everyday lives. In the twentieth century the Royal Mail delivered letters and parcels with extraordinary efficiency to the front-line troops in two world wars, seconding 2,500 staff to run a sorting depot in Hyde Park for the trenches of the Great War and participating in the planning of the D-Day Landings at the highest level. It managed the growth of a national telephone business, the rising expectations of a modern industrial labour force and the fiendishly difficult process of harnessing computers and automation to sorting the mails. But it also faced the demands of an increasingly commercial marketplace. Since the election of Margaret Thatcher in 1979, the possibility of privatising the Royal Mail has prompted often passionate arguments - and has added immeasurably to the difficulties of running it. In charting the whole of this extraordinary story, Duncan Campbell-Smith brings to life many of the dominant personalities in the Royal Mail's history - from Rowland Hill, who imposed a uniform penny post and set the great Victorian expansion on its way, to Tony Benn who championed the modernisation of the service in the 1960s and Tom Jackson who led the postal workers' biggest union through fifteen frequently stormy years up to 1982. He also allows plenty of space for a series of remarkable tales - recounting how Stanley Gibbons conquered the world of stamp-collecting, how postal engineers built the first programmable computer for the wartime code-breakers of Bletchley Park and how the Royal Mail failed to avert the Great Train Robbery of 1963. This is the first complete history of the Royal Mail up to the present day, based on its comprehensive archives. In addition to a reappraisal of many aspects of earlier centuries, it includes the first detailed account of the past half-century of Britain's postal history, made possible by privileged access to confidential records. These have allowed the inside story to be told of the background to today's debate over the future of the Royal Mail. Will its employees remain, like Brian Tuke's postmasters, servants of the Crown? This book could hardly appear at a more timely moment."
383,The stamp collector's handbook; a valuable storehouse of philatelic knowledge for pleasure or for investment,None
383,Pony Express (A Bison Book),"This authentic account of the establishment of the first rapid-communications system between East and West is packed with adventure and real-life heroes-Bob Haslam, who rode unharmed through an ambush of thirty Paiute Indians; Jack Keetley, Warren Upson, and the most famous rider of all, Buffalo Bill Cody. It is a rousing chronicle of the Old West, when danger and excitement marked each galloping trip across the two thousand miles of mountains, plains, and deserts that separated St. Joseph and San Francisco."
383,Wanted a Few Bold Riders: The Story of the Pony Express (Odyssey (Smithsonian Institution).),"While visiting the Pony express exhibit at the National Postal Museum, Kevin travels back in time and becomes Warren Upson, a famous rider with a difficult route."
383,Door to Door (Neighborhood Readers),"Featuring high-frequency words, pictures that are tightly correlated to the text, and a charming story, this leveled fiction reader will help emerging readers built early literacy skills."
383,Air Mail: An Illustrated History 1793-1981,None
383,Snail Mail: Rediscovering the Art and Craft of Handmade Correspondence,"In a world of 140-character limits, Snapchats, textspeak and internet trolls, are we losing the ability to really communicate with our loved ones? Snail Mail aims to bring back handwritten communication - and more - in one beautifully illustrated and perfectly proper little package. Inspired by Japanese stationery and letter-writing culture, Michelle Mackintosh introduces the reader to the charm of the handwritten letter, personalized packages and handcrafted stationery. Beautifully illustrated and complete with cut-out postcard designs, papercraft and rubber stamp templates, Snail Mail is full of equally useful and whimsical advice, like how to say thank you in a letter and other old-school etiquette; how to take time and reflect on your life through writing; how to improve and celebrate your own handwriting; how to make your own paper; how to romance someone the old-school way; how to make pen friends and DIY beautiful invitations for any occasion. It's time to bring back the written word!"
383,Postal Workers (Kids Can Read),"Children will join letter carriers on their daily route, then follow Grandma's birthday card from mailbox to sorting machine, by truck and by plane on an international adventure in this Level 3 first reader."
383,Seagulls in the Attic: Making a New Life in Cornwall,"Tessa Hainsworth used to have it all - except time, peace of mind and leisure to enjoy the fruits of her labours in her executive job with The Body Shop. One momentous spring, she and her husband decided to start again - and UP WITH THE LARKS describes Tessa's first turbulent year, adapting to her new life in the remote South West. Now, in SEAGULLS IN THE ATTIC, Tessa reveals that despite being a fully-fledged member of the community, life is no easier. Being part of small-village life isn't always straightforward. Yet the reality of financial downsizing and learning a whole new way of living hasn't lessened Tessa's natural exuberance and sense of fun - instead they help her to turn all the hardships to her advantage...eventually."
383,Deliverance: Mary Fields: First African American Woman Star Route Mail Carrier in the United States: A Montana History,"Biography & Autobiography. History. Multi-Cultural. Nonfiction. HTML:Award-Winning Literary Historical Nonfiction Winter 1885. Mary Fields, an emancipated slave, receives news of her friend's impending death. She arrives in the Montana wilderness and finds Mother Mary Amadeus lying on frozen earth in a broken-down cabin. Certain that the cloister of frostbit Ursuline nuns and their pupils�Indian girls rescued from nearby reservationswill not survive without assistance, Mary stays. She builds a hennery, makes repairs to living quarters, cares for stock, and treks into the mountains to provide food. Brushes with death do not deter her. Mary drives a horse and wagon through perilous terrain and blizzards to improve the lives of missionaries, homesteaders and Indians, and, in the process, her own. After weathering wolf attacks, wagon crashes and treacherous conspiracies by scoundrels, local politicians and the state's first Catholic bishop, Mary Fields creates another daring plan. An avid patriot, she is determined to register for the vote. The price is high. Will she manifest her personal vision of independence? The Facts McConnell's research enabled USPS to verify Mary Fields as the first African American woman star route mail carrier in the U.S. A narrative of Fields' life in Montana from 1885 until her death in 1914, the chronicle examines women rights, bootleg politics, Montana's turn-of-the-century transition from territory to state and its scandalous 1914 woman suffrage election. Praise for Deliverance O, The Oprah Magazine ""10 Titles to Pick Up Now"" February 2018 issue An indefatigable former slave who braved the Montana Rockies on a journey to rescue a dying friend is the real-life subject of this 19th-century frontier narrative. Adventure abounds in this little-known tale of the heroic middle-aged woman who became the first female African American mail carrier in the U.S. Hamilton Cain Midwest Book Review ""Under McConnell's hand, the atmosphere, frontier challenges, and landscapes of Montana come to life. Mary Fields is a true historical figure, dramatized in novel format. Her story will delight readers who look for a blend of accurate historical facts, hard-hitting drama, and realistic scenes powered by a feisty protagonist whose values and concerns become part of the social changes sweeping the nation."" Diane Donovan, Senior Reviewer McConnell has fashioned a historical narrative marrying prose and poetry, fact with creative writing. With the discerning eye of a photographer, the deft hand of a historian, and the literary heart of a poet, the life of Mary Fields, legendary black woman of Montana, rises off the page into living history. If the reader has any interest in Mary Fields, aka Stagecoach Mary, Deliverance is the one book you must read.Cowboy Mike Searles, Author, Professor of History, Augusta University, GA. A great story and history of Mary Fields, an important black westerner. A must read for youths and adults. Bruce A. Glasrud, Author, Professor, California State University. ."
383,Tortoise Brings the Mail,"Because Tortoise is slow to deliver the mail, one animal after another offers to do a better job, but the successful completion of the task always depends on Tortoise."
383,Home to Roost: Putting Down Roots in Cornwall,""" Seagulls in the Attic left Tessa thrilled as Annie, her best friend from London, fell in love and married a local Cornishman. Alas the newlyweds decide to settle out of the county but Tessa and her husband are delighted when a new young couple arrive in the village fresh from the city. However what looks such a promising new friendship turns to a nightmare as these are people who think money can buy them acceptance - and the village is soon in quiet revolt. Tessa finds herself in the thick of it - and realises that she has grown very strong roots in the community in the two years she has been in Cornwall. Like so many in the country, she has to think about turning her house into a source of income in the summer months. Having finally got the place up to scratch, she and her family are wondering whether to camp for a couple of months when they are asked to take over a B&B owned by friends of friends. Tessa is bubbly, outgoing - but quite inexperienced at being a landlady. She muddles through only with the generous help of the 'customers' on her postal round. Written with her usual warmth and good humour, Tessa Hainsworth enchants us again with her stories of life as"
383,Monon Route,"This book brings to light incredible details on the shortest line between Indianapolis and Chicago. Best known for its high quality passenger service and long associated with higher education in Indiana, this railroad was founded in 1847. Originally, a facility for interchange with steamboats on the Ohio River and Lake Michigan it's principal function proved to be northbound freight haulage from Louisville."
383,The Pony Express (True Books: Westward Expansion),"Ideal for today's young investigative reader, each A True Book includes lively sidebars, a glossary and index, plus a comprehensive ""To Find Out More"" section listing books, organizations, and Internet sites. A staple of library collections since the 1950s, the new A True Book series is the definitive nonfiction series for elementary school readers."
383,Pony Express (Wild West in American History),Describes the history of the Pony Express and the daring riders who risked their lives to deliver the mail.
383,Old Letter Boxes,"Pillar boxes were first introduced into Britain at the instigation of novelist and Post Office Surveyor Anthony Trollope. Nowadays the red postbox is a familiar sight in any city street or country lane. Because of their sturdy cast-iron construction British letter boxes are very durable, and examples of virtually every type from Queen Victoria's reign onwards can still be found. Pillar boxes, wall boxes of various kinds, lamp boxes and other non-standard specimens are included in this survey. It also describes and illustrates some of those from the Channel Islands, where pillar boxes were first introduced in 1852, from Scotland, which has had its own design of letter boxes since the Queen's accession in 1952, and others from the heart of London to the depths of rural Wales and the Irish Republic."
383,Mail Carriers (GS Social Studies: People in My Community),Photographs and simple text describe the work done by mail carriers.
383,Tom the outback mailman,"""Big Tom Kruse was a real Australian hero. He's pile his truck high with bags of mail, and furniture, and passengers, and would drive back and forth, across the outback, come rain or shine.""--Back cover."
383,Mailboxes (Rigby PM Stars),Let me show you the different ways to send mail.
383,What's It Like to Be a Postal Worker (Young Careers),Describes the many tasks performed by the people who keep the mail moving in the postal service.
383,The Story of the Pony Express,"The Pony Express was a swift mail service that was only active from April 1860 to October 1861. It was a crucial communication link between the East Coast and West Coast during a time when communication between Washington, DC, and Sacramento was helping establish California as a free state, as well as helping the Union factions gain strength just prior to the Civil War. A series of relay stations was established with fresh horses so the rider could get fresh mounts all along the route. The riders simply changed mounts and rode as fast as possible-rarely stopping even to sleep or eat. It took immense courage and perseverance on the part of the riders and the relay station personnel, and the journey took about ten days through rough terrain, Indian massacres, ambushes, and brutal weather conditions over the Sierra."
383,The Mail (Stepping Through History),"Follows the development of postal services, from the first postal routes in the Persian Empire around 500 B.C., to the modern international postal network of today. Suggested level: primary, intermediate."
383,The Pony Express: An Illustrated History,"""Orphans preferred"" was the call that went out to the daring of heart when the Pony Express was organized nearly 150 years ago in April 1860. Called ""The Greatest Enterprise of Modern Times,"" the endeavor--which lasted only nineteenth months--recruited young men willing to risk life and limb in a relay race that crossed the frontier on a route from St. Joseph, Missouri, to San Francisco, California, speeding the delivery of mail to an astonishing ten days. The Pony Express combines the legends and lore of this remarkable mail service with contemporary photography and archival images and documents from the past, and celebrates the sesquicentennial of the start--and end--of those daring rides, which ended with the completion of the transcontinental railroad. It is a befitting tribute to an American icon whose legacy is marked to this day by Pony Express museums all along the route from Missouri to California."
383,Vad kostade brevet? - En bok om inrikes brevportot genom tiderna,None
383,Rand McNally Zip Code Finder,"Updated each year, the US Zip Code Finder includes more than 120,000 zip codes for cities, towns and places in the United States."
383,Postmarked Washington: Lewis and Cowlitz counties,None
383,The Messenger in the Ancient Semitic World,None
383,The Story of The Pony Express (Windows on Literacy),"Describes the funding, adventures and riders of this most famous mail-delivery service"
383,A Visit to the Post Office (Field Trip Books),A class visits the post office to mail their valentines and finds out about the work that is done there.
383,Mail Trains (Shire Library),"Central to the prompt delivery of the nation's mail is its efficient transit throughout the country. From 1830, the Post Office relied increasingly on the overland rail network to achieve this. Railway Post Offices, Sunday Sorting Tenders and District Sorting Carriages were amongst the services introduced. More important lines carried the famous 'Night Mails'; rarely seen by the public, unless seeking out the late night facility of posting directly into the side of a mail train. These were supplemented by additional services enabling even rural locations to enjoy a 'next day' service only dreamt of in the age of the Mail Coach. This book provides a history of the overland carriage of mail by rail; from draughty and poorly lit sorting carriages in 1838 through to the purposeful late twentieth century 'Ladies in Red'."
383,Mailbox U.S.A.: Stories of Mailbox Owners and Makers : A Celebration of Mailbox Art in America,None
383,Ångbåtspost,None
383,On Track: The Railway Mail Service in Canada,"Since the melting of the great ice sheets 12,000 years ago, there have been dramatic changes in climate, landforms, and plant, animal, and human communities in North America. Scientist perceive that midway between the ice age and the present day there was a warm, dry climatic episode in areas such as south-central Saskatchewan. the Gowen sites, formerly located where SaskatoonOs municipal dump now lies, held an important part of the story. Through the study of these sites, as well as by comparisons with 113 other archaeological sites scattered throughout the Plains area, the author seeks to illuminate a poorly understood period in the prehistory of the Northern Plains. Improved understanding of past episodes of climatic warming may even prove useful to researchers considering the implications of climatic warming in our own time."
383,Cobblestone: The Pony Express 1860-1861 1981 October,None
383,Posthistoria i Oppunda härad,None
383,"Nebraska&#039;s Post Office Murals: Born of the Depression, Fostered by the New Deal","As a part of the New Deal that offered hope during the Great Depression, scores of public art projects were commissioned around the country. Now they are among the most enduring visual legacies of that era. Twelve Nebraska post offices were chosen to receive individualized murals from the program. Nebraska's Post Office Murals presents the story of these valuable historical pieces. Richly illustrated with color fold-outs and never-before-published artists' sketches, the book reveals the personalities, conflicts, and spirit of the times from which the art emerged. Each of the artists commissioned to paint the murals had a background story. Author Robert Puschendorf, NSHS associate director and the deputy state historic preservation officer, follows the journey of each mural to its completion."
383,The Post Office in Ireland: An Illustrated History,"This book is the first complete history of the Irish Postal Service, which has been central to the daily lives of Irish people for over 300 years, and remains Ireland's largest employer. From the early days of packet ships and mail coaches to the introduction of telegraph and telephone, the Post Office has played a vital part in national and international communications, distributing information to all parts of Ireland, managing the precious links between Ireland and its emigrants, and representing the faithful delivery of every thought, that has been put to paper. With the introduction of the affordable postage stamp in 1840 came a revolution in Irish society-the distribution of information was no longer restricted to the wealthy. From this point on, the Irish Post Office would shape the daily lives of every Irish citizen and play an increasingly vital role in Irish history. At the heart of the book are the men and women whose fascinating stories and sympathetic characters have moulded the shape of the institution. Meticulous, bright and beautifully illustrated in color, The Irish Post Office: An Illustrated History reveals the wonderful tradition of public service that has been central to the development of the Irish nation. From letters and parcels, to pensions, radio and the GPO itself, this history of the Irish Post Office reveals the story of our nation and its people in a unique and accessible way. [Subject: Irish Studies, Irish History, Social History]"
383,"The Rough-Riding Adventure of Bronco Charlie, Pony Express Rider","In 1861, eleven-year-old Bronco Charlie has already been a sailor and a cowboy, but his biggest challenge comes when he gets the chance to ride for the Pony Express."
383,"Social Studies: Where Does the Mail Go? [blue, B]",Presents the different ways in which a letter might travel from the time it is sent until it arrives in someone's mailbox.
383,Postie,None
383,Hoofbeats of Destiny: The Story of the Pony Express,None
383,Who's Got Mail,"Die-cut in the shape of a mailbox, ""Who's Got Mail?"" starts off with a hinged panel right on its front cover that kids can pull down to see inside. From there we follow the path of a letter into the mailman's bag, off to the post office for sorting, and then into a truck for delivery to your house. All along the way there are hinged two-way doors, flaps to lift up, pop-ups to enjoy, and, at the very end, a pasted down letter to open up with a special surprise for the reader."
383,Applied Qualitative Research Design: A Total Quality Framework Approach,"This unique text provides a comprehensive framework for creating, managing, and interpreting qualitative research studies that yield valid and useful information. Examples of studies from a wide range of disciplines illustrate the strengths, limitations, and applications of the primary qualitative methods: in-depth interviews, focus group discussions, ethnography, content analysis, and case study and narrative research. Following a consistent format, chapters show students and researchers how to implement each method within a paradigm-neutral and flexible Total Quality Framework (TQF) comprisi"
383,Feast of the serpent,"A young orphan girl, half-gipsy, half-English, finds herself accused of witchcraft during Cromwell's reign in England."
383,The Post Office (Out and About),"Ideal for local community studies and the topic of people who help us, this series looks at what happens during the day at a busy, child-familiar place."
383,A Trip to the Post Office (Rosen Real Readers: Upper Emergent),None
383,Preserving the People&#039;s Post Office,None
383,Pony Express (Events in American History),"Relive the excitement of the Pony Express through engaging text, detailed illustrations, and photos of artifacts."
383,Norman Hall's Postal Exam Preparation Book: Everything You Need to Know... All Major Exams Thoroughly Covered in One Book,"The United States Postal Service is the nation's largest civilian employer. Yet 80 percent of all applicants fail the test. That's why readers look to Norman Hall's classic, comprehensive guide to the Battery 460 and 473 exams. This revised and updated third edition offers new test questions and exercises. Featuring information about various careers in the postal service and complete with a money back guarantee, this book is all readers need to pass!"
383,Raccoglitore grande Francobolli Esteri,None
383,"Kansas post offices,: May 29, 1828-August 3, 1961",None
383,Arizona Territory Post Offices & Postmasters,None
383,Mary Fields: The Story of Black Mary,"A reverent account of the life of the indomitable, almost mythic black woman who was a loyally devoted helper to the sisters of St. Peter's Mission in the late 19th-century."
383,"La asesoría general del Juzgado de la Renta de Correos (1755-1762) : Campomanes, precursor de la moderna administración del servicio postal",None
383,My First Trip to the Post Office (My First Adventures),Follows a young boy on a trip to the post office where he gets a stamp for his letter and puts it in the mail.
383,"How It Happens at the Post Office (How It Happens, 3)","Photographs and text describe how the United States Postal Service collects, processes, and delivers mail."
383,Mail Rail From Beginning to End: A brief history of the Post Office's underground railway,"The Post Office Railway, when it started running in 1927, was the first fully automated driverless railway in the world, a full forty years before the Victoria Line started service in London in 1967. The railway below London became the main means of moving mail, with Mount Pleasant being the hub of the distribution system. Linking with London's main line stations, most of the country's long-distance mail travelled via the Post Office Railway. The fascinating story of how it began, how it was built, and why it closed is told here in an accessible way that tries to cover a highly technical and innovative system in a way that is easy to understand. The railway closed in 2003, but that was not the end of the story. The Postal Museum took over part of the Mount Pleasant sorting office to tell the story of 500 years of postal history and to open Mail Rail again with specially built trains as a visitor attraction and the start of a whole new adventure. If you are a railway enthusiast, postal enthusiast, urban explorer, or just interested in finding out more about one of London's best-kept secrets, this book is a must read for you."
383,"Posten - Strövtåg i postväsendets och frimärkenas historia från antiken, medeltiden och våra dagar",None
383,Carrying British Mails,None
383,The Pony Express: Hoofbeats in the Wilderness (First Book),"Describes the circumstances under which the Pony Express was founded, how it was organized, the rough territory and general hardships faced by the riders, and the technological innovation that ended it."
383,Foundations of Philately,None
383,Postal Workers Deliver the Mail (Community Helpers),Describes the jobs done by the many workers who contribute to the delivery of our mail.
383,The Penny Post: 1680-1918,"To some (such as Elihu Burritt who campaigned so vigorously for Ocean Penny Post to and from the United States, and Henniker Heaton, who by his efforts brought about Imperial Penny Post in 1898) the need to provide a cheap means of communication between peoples at home and abroad was not only obvious but was fought for with missionary zeal. However, governments were slow to react to these demands and the story Frank Staff describes provides a fascinating sidelight of social as well as postal history. While we are familiar with the name of Rowland Hill, who in 1840 established Uniform Penny Post in this country, less well-known is the pioneering work of William Dockwra, who created an efficient Penny Post in London as early as 1680 with four or five hundred Receiving Houses to take in letters, seven Sorting Offices and very frequent deliveries. Other pioneers include Ralph Allen of Bath, who developed Bye-way and Cross Roads Post throughout England and Wales in 1720, Peter Williamson, who organised a Penny Post in Edinburgh in 1773-4, and John Palmer, who devised the first mail-coach service in 1784 from Bristol to London. The study of postal history opens up wide possibilities and is a fascinating subject of interest to the social historian as well as the philatelist. The Penny Post not only gives the historical background of a reform, but indicates the range of items that may still be obtained by the keen collector - early date-stamped envelopes, broadsheets and pamphlets, letter scales and stamp boxes, personal correspondence and newspaper cartoons - and the book itself is illustrated with a remarkable collection of photographs and line drawings."
383,Mail Carriers (Abdo Kids: My Community: Jobs),Explains what mail carriers do and the tools they use.
383,La responsabilidad de correos por daños causados a los usuarios,None
383,"Från fjäderbrev till flygpost - Posthistoria, frimärksframställning och samlande",None
383,Flying the Royal Mail: The History of Australia&#039;s Airlines,None
383,Letter Carriers (Compass Point Books: Community Workers),"Introduces the job of letter carrier, including the duties, skills, physical requirements, uniforms, and contribution to the community."
383,Luftpostens historia i Norden = The History of Airmail in Scandinavia,None
383,Sveriges fasta postanstalter genom tiderna - Förteckning på Kungl. Generalpoststyrelsens uppdrag,None
383,Posten i samhället : skildringar från fyra sekler,None
383,"How to collect stamps;: A basic course of instruction in the world's most popular pastime,",None
383,A Trip to the Post Office (PowerKids Readers: My Community),"Getting a package or card in the mail is very exciting. Some of the things you can do at a post office, such as buying stamps, checking a PO box, and sending a letter are addressed through accessible, age-appropriate language. The easy-to-follow text is written in both English and standard Latin-American Spanish, making it a great learning tool for students of either language."
383,Postage Stamps of The United States 1847-1959,None
383,The British Post Office: a History,“This American history of the British Post Office is an ample and careful work...”– Times [London] Literary Supplement
383,Bold Riders: The Story of the Pony Express (Adventures on the American Frontier),"""Examines the history of the Pony Express, including why it formed, the dangers riders faced, and why its legend lives on today""--"
383,Post Office (Tadpole Books: Around Town),"""Post Office takes emergent readers on a trip to the post office while providing them with a supportive first nonfiction reading experience. Carefully crafted text uses high-frequency words, repetitive sentence patterns, and strong visual references to support emergent readers, making sure they arent facing too many challenges at once.""--"
383,British Travelling Post Office,None
383,The Pony Express in Utah (Images of America),"The Pony Express stands out in the history of the American West, memorable and captivating for the romance and adventure it evokes. The image of the intrepid young rider on a fast horse, crossing mountain and desert with his precious cargo of mail, is known and loved around the world as an icon of the Western frontier. Although its service was short, only about 19 months, its mystique seems to continue to grow after more than 150 years. Utah and the Pony Express were vital to each other. Salt Lake City was the major center of population between the Missouri River and the West Coast. Utah-bred men managed the line, rode the Express horses, and kept vigil at the lonely desert stations. This book tells the stories of those men and those stations, as well as advancements in communication and the celebrations that have kept the memory of the Pony Express in Utah alive."
383,"To and From: Modern Poland, a Journey Through Postal History",None
383,Why Women Need Quotas: (Provocations Series),"The United Kingdom has a poor record on gender parity, both in Parliament and in business. But Britons hate the idea of positive discrimination. It's time to get tough, argues economist Vicky Pryce. Vicky Pryceis an economist and former joint head of the United Kingdom's government economic service."
383,MEET ME UNDER THE GPO CLOCK: No. 1 Martin Place: The Story,None
383,"Tales of the Alaska State Troopers: Stories of Courage, Survival, and Honor from the Last Frontier","With the elements against them, the state troopers of Alaska face every day with a fight for their lives. In the state of Alaska, anything goes. For the state troopers, an average day can include blizzard conditions, midnight sunsets, and subzero temperatures. Tales of the Alaska State Troopers gives insight to just how the brave men of the law combat these conditions while still upholding their duties to the fine people of Alaska. Follow Trooper Dan Valentine as he finds himself in the midst of a crisis when an abandoned truck holds more than just an old blanket on the passenger seat. Dan's responsibility for the town of Trapper Creek becomes a fight for survival when he realizes the truck has enough explosives in it to make a small dent in the Alaska Range. Troopers such as John Adams and Terrance Shanigan also have more to worry about than frostbite. Their stories include rescuing an Eskimo who has fall through the ice on his snow mobile, locating missing teenagers after a terrifying bear attack, and occasionally scraping dead, frozen, thousand-pound moose off major highway roads. Tales of the Alaska State Troopers is rich in content and action. Anyone familiar with the life of a lawman or the state of Alaska will be fascinated with the way Mathiesen delivers his narrative. It's all in a day's work for troopers like Dan Valentine, who never know what a new day can bring."
383,Hooray for Mail Carriers!,"How does your mail get in your mailbox? Mail carriers are responsible for making sure everyone's mail arrives in their mailbox on time. Carefully leveled text and fresh, vibrant photos engage young readers in learning about how mail carriers serve their community. Age-appropriate critical thinking questions and a photo glossary help build nonfiction learning skills."
383,Heroes on horseback; the story of the pony express,None
383,Priskatalog över svenska post- och makuleringsstämplar 1982,None
383,"Scratching the Surface: Posties, Privatisation and Strikes in the Royal Mail","Since 2000, there has been an ideologically driven experiment carried out in the UK to change the postal service provided by Royal Mail, to one beholden to the mantra of competition, profit and privatisation. This is the story of those in the frontline of change."
383,Emerging competition in postal and delivery services,"Emerging Competition in Postal and Delivery Services brings together practitioners, postal administrators, the courier industry, regulators, academic economists and lawyers to examine important policy and regulatory issues facing the postal and delivery industries. This volume reviews such topics as cost and productivity analysis, universal service and entry, demand analysis and the structure of postal payment system, price regulation and competition."
383,Post offices of europe 18th-21st century : a comparative history,"The cursus publicus, established by the Roman Empire to connect all its conquered territories, may be considered to be the ancestor of all modern post offices. Therefore, mail service networks are part of an organization, dating from Antiquity, which is common to the entire European community. From the 18th century onwards, the French mail service network may be divided into three successive phases. First, the consolidation of the transportation system that was being set up. Second, the development of the system''s ability to deal with increasing traffic (through broader human resources). Thir"
383,Brevb&auml;raren som f&ouml;rsvann,None
