DDC,Title,description
027,The Library in America: A Celebration in Words and Pictures,Traces the history of libraries from Colonial times to the 1980's and examines the role of libraries in American society.
027,"The Nation's Library: The Library of Congress, Washington, D.C.","""A newly up-dated and re-designed celebration and guide to the Library of Congress""--"
027,From Polders to Postmodernism: A Concise History of Archival Theory,"""A history of the conception and development of the theories that have guided archivists in their work from the late 19th through the early 21st centuries""--Provided by publisher."
027,Directory of Irish Archives: Fifth Edition,"Since its first appearance the Directory of Irish Archives has become the standard work for those who need introductory information on archival and manuscript collections in Irish repositories. This expanded new edition includes entries for over 250 institutions and organizations, both public and private, which hold archives and are willing to make them available for research. Contact details, including e-mail and website addresses, opening hours, information on published guides and synopses   of collections are provided in each entry. Appendices provide information on organizations that hold archives but which cannot make them accessible and on a variety of related organizations and institutions that can provide expert advice."
027,Longa Viagem da Biblioteca dos Reis (Em Portugues do Brasil),None
027,Academic Librarianship by Design,"Change is unfolding at a furious pace for academic librarians, where even predictions of obsolescence abound. This new vision for designing the future of academic libraries enables librarians to become indispensable partners in the college teaching endeavor by integrating themselves into the instructional process. Learn why enhanced capabilities in instructional design and technology, the ""blended librarian skill set,"" is so critical."
027,New York Public Library: A Universe of Knowledge,"This is the first fully illustrated, popular history of one of the great knowledge institutions of the world. The New York Public Library comprises simultaneously a set of scholarly research collections that rank with those of the British Library, the Library of Congress, and the Bibliotheque Nationale de France, as well as a network of community libraries with vast popular neighbourhood collections - and all of its resources are open to all comers, a degree of access perhaps unique in the   world. How it came to be, how it grew and developed its unique character, and how it came to be a refuge and essential resource for generations of New Yorkers and scholars from around the world are some of the pieces of the fascinating story told here."
027,Hide and Seek (MIXED WORKS),None
027,Joint Libraries: Models That Work,"The joint-use college/public library can be an ideal solution to serving patrons while managing overextended resources, and this illuminating book scrutinizes successes and failures of the joint-use model."
027,The Great Libraries: From Antiquity to the Renaissance (3000 B.C. to A.D.1600),"Beginning with the clay-tablet libraries of the ancient Sumerian and Assyro-Babylonian empires, to those inspired by the Italian Renaissance, Mr. Staikos reveals the majesty of western literature within these great depositories of human knowledge. Using over 400 illustrations [200 in full color] the reader is treated to hundreds of beautifully photographed interiors of these legendary libraries and their rare treasures. Chapter by chapter the stories of the fabled libraries of Alexandria,   Greece and Rome unfold like an unbroken chain, connecting the wisdom of the ancients to the magnificent libraries of the European Renaissance. The author also shares with us the very personal stories of the founders and the unsung librarians, who struggled during wars and countless disasters to preserve and protect their precious holdings. The chapters on the contributions of the Byzantine and Greek monastic libraries, the foundation of the Western Renaissance, are especially revealing. Mr. Staikos' original scholarship and well-written prose makes a very readable work of surprising originality. He has created a literary masterpiece that captures the rich heritage of one of man's greatest achievements. This is a very special, large format volume no bibliophile will want to be without. Co-published with The British Library. - Publisher."
027,Jefferson's Legacy: A Brief History of the Library of Congress,Jefferson's Legacy A Brief History of the Library of Congress by John Y. Cole (1993)
027,"Not Free, Not for All: Public Libraries in the Age of Jim Crow",Winner of the 2016 Eliza Atkins Gleason Book Award and the 2016 Lillian Smith Book Award Americans tend to imagine their public libraries as time-honored advocates of equitable access to information for all.
027,A Free Library in This City: The Illustrated History of the San Francisco Public Library,"""Whereas, We, the citizens of San Francisco ... do most heartily approve of the project about to be inaugurated for the establishment of A Free Library in this City, and do pledge to the same our hearty and united support."" With these words, an idea was born in San Francisco, an idea that eventually - well over a century later - achieved its apotheosis in the building of the New Main Public Library. This state-of-the-art cultural institution now stands as a tribute to.
All those who had the   vision to conceive the idea and the energy to nourish this - through eras of triumph and tragedy. With masterful insight, Peter Booth Wiley narrates the fascinating story of this idea, tracing the concept of the library back to the origins of writing and human history itself, through the ages of antiquity to the first American libraries and beyond ... to San Francisco. Embroidered into the thread of the main narrative are 25 specially commissioned.
Essays from the Bay Area's leading literary figures, accompanied by original artwork by noted local illustrators."
027,History in Flames: The Destruction and Survival of Medieval Manuscripts,"To what extent does our knowledge of the past rely upon written sources? And what happens when these sources are destroyed? Focusing on the manuscripts of the Middle Ages, History in Flames explores cases in which large volumes of written material were destroyed during a single day. This destruction didn't occur by accident of fire or flood but by human forces such as arson, shelling and bombing. This book examines the political and military events that preceded the moment of destruction,   from the Franco-Prussian War and the Irish Civil War to the complexities of World War II; it analyses the material lost and how it came to be where it was. At the same time, it discusses the heroic efforts made by scholars and archivists to preserve these manuscripts, even partially. History in Flames reminds us that historical knowledge rests on material remains, and that these remains are vulnerable."
027,ABC Letters in the Library,Colorful illustrations accompany alphabetical list of library-related terms.
027,The Library of Congress: A Picture Story of the World's Largest Library,"The story of our national library, which has the world's largest book collection, photographs, music, a law library, and the Copyright Office."
028,The Rights of the Reader,"Drawing on his experiences as a child, a parent, and an inner-city teacher in Paris, Pennac reflects on the power of story and on how we learn to read--what helps us and what gets in the way. He reminds us of our right to read anything, anywhere, at any time, as long as we are enjoying ourselves."
028,The Magic Hat,"A wizard's hat blows into town, changing people into different animals when it lands on their heads."
028,Demons of the Ocean,"When twins Connor and Grace's ship is wrecked in a storm and Connor is rescued by pirates, he believes that Grace has been taken aboard the mythical Vampirate's ship, and he is determined to find her."
028,"1,000 Books to Read Before You Die: A Life-Changing List","Encompassing fiction, poetry, science and science fiction, memoir, travel writing, biography, children's books, history, and more, 1,000 Books to Read Before You Die moves across cultures and through time to present an eclectic collection of titles, each described with the special enthusiasm readers summon when recommending a book to a friend.
Mustich provides brief (usually one page) introductions to works of fiction, poetry, science and science fiction, memoir, travel writing, biography,   children's books, history, and more. Ranging across cultures and through time, this eclectic collection of works is not a proscriptive list of the 'great works' but a celebration of the glorious mosaic that is our literary heritage. Arranged alphabetically by author, the list is a life-changing list for a lifetime of reading. -- Adapted from jacket."
028,Dear Fahrenheit 451: Love and Heartbreak in the Stacks: A Librarian's Love Letters and Breakup Notes to the Books in Her Life,"If you love to read, and presumably you do since you've picked up this book, you know that some books affect you so profoundly they forever change the way you think about the world. Some books, on the other hand, disappoint you so much you want to throw them against the wall. Either way, it's clear that a book can be your new soul mate or the bad relationship you need to end. In Dear Fahrenheit 451, librarian Annie Spence has crafted love letters and breakup notes to the iconic and eclectic   books she has encountered over the years. From breaking up with The Giving Tree (a dysfunctional relationship book if ever there was one), to her love letter to The Time Traveler's Wife (a novel less about time travel and more about the life of a marriage, with all of its ups and downs), Spence will make you think of old favorites in a new way. Filled with suggested reading lists, Spence's take on classic and contemporary books is very much like the best of literature sometimes laugh-out-loud funny, sometimes surprisingly poignant, and filled with universal truths. A celebration of reading, Dear Fahrenheit 451 is for anyone who loves nothing more than curling up with a good book...and another, and another, and another!"
028,The Pleasures of Reading in an Age of Distraction,"The author argues that reading is alive and well in America. Millions of devoted readers support hundreds of enormous bookstores and online booksellers. Jacobs's interactions with his students and the readers of his own books, however, suggest that many readers lack confidence; they wonder whether they are reading well, with proper focus and attentiveness, with due discretion and discernment. Jacobs offers an insightful, accessible, and playfully irreverent guide for aspiring readers. Each   chapter focuses on one aspect of approaching literary fiction, poetry, or nonfiction, and the book explores everything from the invention of silent reading, reading responsively, rereading, and reading on electronic devices."
028,The Reading Promise: My Father and the Books We Shared,"Named for two literary characters (""Alice"" from Lewis Carroll and ""Ozma"" from L. Frank Baum), the author is the daughter of a Philadelphia-area elementary school librarian. Father and daughter embarked on a streak of reading-out-loud sessions every night before bed as Ozma was growing up--a ""streak"" that would continue for eight years straight."
028,"A Bug, a Bear, and a Boy","Three friends learn, love, and play together."
028,On Reading Well: Finding the Good Life through Great Books,"Reading great literature well has the power to cultivate virtue. Great literature increases knowledge of and desire for the good life by showing readers what virtue looks like and where vice leads. It is not just what one reads but how one reads that cultivates virtue. Reading good literature well requires one to practice numerous virtues, such as patience, diligence, and prudence. And learning to judge wisely a character in a book, in turn, forms the reader's own character. Acclaimed author   Karen Swallow Prior takes readers on a guided tour through works of great literature both ancient and modern, exploring twelve virtues that philosophers and theologians throughout history have identified as most essential for good character and the good life. In reintroducing ancient virtues that are as relevant and essential today as ever, Prior draws on the best classical and Christian thinkers, including Aristotle, Aquinas, and Augustine. Covering authors from Henry Fielding to Cormac McCarthy, Jane Austen to George Saunders, and Flannery O'Connor to F. Scott Fitzgerald, Prior explores some of the most compelling universal themes found in the pages of classic books, helping readers learn to love life, literature, and God through their encounters with great writing. In examining works by these authors and more, Prior shows why virtues such as prudence, temperance, humility, and patience are still necessary for human flourishing and civil society."
028,The Year of Reading Dangerously: How Fifty Great Books Saved My Life,"An editor and writer's vivaciously entertaining, and often moving, chronicle of his year-long adventure with fifty great books (and two not-so-great ones)-a true story about reading that reminds us why we should all make time in our lives for books. Nearing his fortieth birthday, author and critic Andy Miller realized he's not nearly as well read as he'd like to be. A devout book lover who somehow fell out of the habit of reading, he began to ponder the power of books to change an individual   life-including his own-and to the define the sort of person he would like to be. Beginning with a copy of Bulgakov's Master and Margarita that he happens to find one day in a bookstore, he embarks on a literary odyssey of mindful reading and wry introspection. From Middlemarch to Anna Karenina to A Confederacy of Dunces, these are books Miller felt he should read; books he'd always wanted to read; books he'd previously started but hadn't finished; and books he'd lied about having read to impress people. Combining memoir and literary criticism, The Year of Reading Dangerously is Miller's heartfelt, humorous, and honest examination of what it means to be a reader. Passionately believing that books deserve to be read, enjoyed, and debated in the real world, Miller documents his reading experiences and how they resonated in his daily life and ultimately his very sense of self. The result is a witty and insightful journey of discovery and soul-searching that celebrates the abiding miracle of the book and the power of reading."
028,Families Are Different,An adopted Korean girl discovers that her classmates have different types of families.
028,This Is Not the End of the Book,"The book is like the spoon- once invented, it cannot be bettered' - Umberto Eco.These days it is impossible to get away from discussions of whether the book will survive the digital revolution. Blogs, tweets and newspaper articles on the subject appear daily, many of them repetitive, most of them admitting ignorance of the future. Amidst the twittering, the thoughts of Jean-Claude Carri re and Umberto Eco come as a breath of fresh air. This thought-provoking book takes the form of a   conversation in which Carri re and Eco discuss everything from how to define the first book to what is happening to knowledge now that infinite amounts of information are available at the click of a mouse. En route there are delightful digressions into personal anecdote. We find out about Eco's first computer and the book Carri re is most sad to have sold. And while, as Carri re says, the one certain thing about the future is that it is unpredictable, it is clear from this conversation that, in some form or other, the book will survive."
028,The Little Guide to Your Well-Read Life,"""How to get more books in your life and more life from your books."" ... from the cover."
028,Britannica Great Books of the Western World (54 Volumes),"The world-renowned philosopher's classic treatise reveals the techniques and strategies for gaining and keeping political control. ""How we live is so far removed from how we ought to live, that he who abandons what is done for what ought to be done, will rather bring about his own ruin than his preservation. Therefore, it is necessary to learn how not to be good,"" wrote Machiavelli."
028,Ex Libris: 100 Books to Read and Reread,"""From ""the most powerful book critic in the English-speaking world"" (Vanity Fair) comes 100 personal, thought-provoking essays of the life-changing books she wouldn't want you to miss--beautifully illustrated throughout""--"
028,Jeremy Draws a Monster,A young boy who spends most of his time alone in his bedroom makes new friends after the monster in his drawing becomes a monstrous nuisance.
028,For the Love of Books: 115 Celebrated Writers on the Books They Love Most,"""For this ultimate book lover's guide, more than one hundred distinguished writers share their personal thoughts in response to the question: What books have left the greatest impression on you, and why? The result is not a contrived list of Western civilization's ""Great Books,"" but heartfelt commentary on works - classic and otherwise - that these lifelong readers most admire.""--BOOK JACKET."
028,"N-O Spells No (Hello Reader, Level 2)",A mother patiently finds a way to get her contrary daughter to agree with her.
022,The atlas of people,"This book explores the ways in which we, the people of the world, live through our language, beliefs, religions,and families."
023,Staff Development: A Practical Guide,Teaches how to access the library's needs and set realistic training goals; create and budget for a training infrastructure; enhance existing skill set by building on core competencies and adapt proven assessment surveys to address specific issues.
023,Practical Help for New Supervisors,"This volume addresses basic interpersonal skills, including - interviewing, orienting the new library employee, conducting effective performance appraisals, rewarding employees non-monetarily, communicating, managing change, and holding effective meetings. This revised second edition contains comments from purchasers of the first edition, ensuring its usefulness to new supervisors. Lists of readings are included for those who seek additional information about the topics addressed."
023,"Recruiting, Educating, and Training Librarians for Collection Development (New Directions in Information Management)","At a time of shrinking budgets and increasing demands, libraries are facing problems in meeting their needs for new collection development specialists. This volume proposes creative solutions to the three significant problems experienced by library administrators: attracting new collection development librarians, educating them in appropriate library school programs, and training them to perform their jobs. The chapters in this book, written by leading collection development officers,   practitioners, and educators, cover innovative ways of looking at the entire range of collection development activities, from goals and objectives in staff development for collection work to scenarios from the next millennium."
023,Well-Being in the Library Workplace: A Handbook for Managers,"""Fostering well-being in today's library workplaces is no longer a luxury but a necessity, particularly for managers tasked with guiding and supporting their teams. Amidst budget cuts, attempts to ban or restrict books, attacks on library staff online and in-person, and potentially hostile and aggressive patrons, taking care of ourselves and our staff by putting good policies and practices into place is more important than ever. In this book, Newman and her expert contributors will lead you   through creating an environment that nurtures the health, satisfaction, and well-being of its workers and helps prevent or reduce the internal factors that create an unhealthy workplace. You will receive actionable advice on: Navigating the pitfalls of vocational awe, which can lead to unrealistic expectations and self-neglect; Setting and recalibrating healthy boundaries; Approaching difficult conversations by creating spaces for positive staff communication; Overcoming limited budgets; The proper mindset for encouraging realistic performance expectations among employees; Using recognition, appreciation, and staff professional development as tools for wellness; Nurturing social connections and collaboration to combat loneliness; Effective techniques for addressing sensitive issues such as disabilities, confronting anti-fat bias, and moral injury; Emotional and invisible labor mitigation; and Self-care methods for library leaders at risk of burnout."" --
""This collection engages with contributors who are heralding new approaches for compassionate, trauma-informed, and empathetic strategies that normalize well-being in library workplaces and their connected organizations' cultures""--"
026,Introduction to Health Sciences Librarianship,"Get the foundational knowledge about health sciences librarianship. The general term ""health sciences libraries"" covers a wide range of areas beyond medical libraries, such as biomedical, nursing, allied health, pharmacy, and others. Introduction to Health Sciences Librarianship provides a sound foundation to all aspects of these types of libraries to students and librarians new to the field. This helpful guide provides a helpful overview of the health care environment, technical services,   public services, management issues, academic health sciences, hospital libraries, health"
026,Biall Handbook of Legal Information Management (British and Irish Association of Law Librarians) (British and Irish Association of Law Librarians),"The second edition of this popular handbook has been thoroughly updated by the original team of experts and some new contributors, to provide current best practice guidance on the key legal information issues for every type of service. Each of the chapters is updated to reflect general changes in law libraries and their users in the past seven years. In particular, the handbook covers new information technologies, including social networking and communication. New chapters also focus on the   key topics of outsourcing, and the impact of the 2007 Legal Services Act. The second edition of this valuable handbook continues to be an important professional reference tool for managers and staff of all types of legal information services, and will help them with the challenges they face in their work every day."
026,Pennsylvania Genealogical Library Guide,None
026,The widening circle : the story of the Folger Shakespeare Library and its collections,None
027,Library: An Unquiet History,"""From the clay-tablet collections of ancient Mesopotamia to the storied Alexandria libraries in Egypt, from the burned scrolls of China's Qing Dynasty to the book pyres of the Hitler Youth, from the great medieval library in Baghdad to the priceless volumes destroyed in the multi-cultural Bosnian National Library in Sarajevo, the library has been a battleground of competing notions of what books mean to us. Battles explores how, throughout its many changes, the library has served two   contradictory impulses: on the one hand, the urge to exalt canons of literature, to secure and worship the best and most beautiful words; on the other, the desire to contain and control all forms of human knowledge.""--BOOK JACKET."
027,At Home with Books: How Booklovers Live with and Care for Their Libraries,"At Home with Books is a visual delight, a helpful resource, and an inspiration for every bibliophile with a growing home library. Includes professional advice on editing and categorizing your library; caring for your books; preserving, restoring, and storing rare books; finding out-of-print books; and choosing furniture, lighting, and shelving. Full-color photographs."
027,The Library Book,"From Alan Bennett's Baffled at a Bookcase, to Lucy Mangan's Library Rules, famous writers tell us all about how libraries are used and why they're important. Tom Holland writes about libraries in the ancient world, while Seth Godin describes what a library will look like in the future. Lionel Shriver thinks books are the best investment, Hardeep Singh Kohli makes a confession and Julie Myerson remembers how her career began beside the shelves. Using memoir, history, polemic and some short   stories too, The Library Book celebrates 'that place where they lend you books for free' and the people wh"
027,Understanding Archives & Manuscripts (Archival Fundamentals Series),"This volume introduces students and beginning practitioners to the fundamentals of working with and preserving archival records and manuscripts. Sample topics include the history of the archives profession, the organization of archival records, and the values that inform practice. A new chapter on contemporary challenges in the archival world has been added for the second edition, and the bibliographic essay has been updated."
027,The Public Library: A Photographic Essay,"""Many of us have vivid recollections of childhood visits to the public library: the unmistakable, slightly musty scent, the excitement of checking out a stack of newly-discovered books. Today's libraries also function as de facto community centers, and offer free access to the Internet, job-hunting assistance, or a warm place to take shelter along with the endless possibilities that spark your imagination the moment you open the cover of a book. There are more than 17,000 public libraries in   America. Over the last eighteen years, photographer Robert Dawson has traveled the nation, documenting hundreds of these institutions--from Alaska to Florida, New England to the West Coast. The Public Library presents a wide selection of Dawson's photographs, revealing a vibrant, essential, yet seriously threatened system. Essays, letters, and poetry by a collection of America's most celebrated writers--including E. B. White, Isaac Asimov, Anne Lamott, Amy Tan, Charles Simic, Dr. Seuss, and Philip Levine, as well as the voices of dedicated librarians working today--are woven with photographs of the majestic reading room at the New York Public Library; the one-room Tulare County Free Library built by former slaves, in Allensworth, California; the architectural wonder of Seattle's glass and steel Central Library; and the Berkeley, California tool lending library; among many others. A foreword by Bill Moyers and an afterword by Ann Patchett bookend this important survey of a treasured American institution""--"
027,Information Power: Building Partnerships for Learning,"This joint publication of the Association of School Librarians and the Association for Educational Communication and Technology is the newest approach in the series of national standards and guidelines that began with the 1920 ""Certain"" report. The document provides a foundation for professional practice built on information literacy standards. Subsequent chapters deal with techniques and practices support program development, which enhances learning and teaching. Appendices include policy   statements and a discussion of student performance assessment. While the document is intended to focus on student learning as the major goal of 21st century school library programs, it also acts as an informative guide for contemporary practices in school libraries. This should be in every library and in every administrator's office."
027,Check It Out!: The Book about Libraries,Discusses what is found in a library and how different libraries serve their communities.
027,On These Walls: Inscriptions & Quotations in the Library of Congress,"The three imposing buildings of the Library of Congress-the Thomas Jefferson Building, the John Adams Building, and the James Madison Memorial Building-are feats of architecture that hold America's knowledge on their shelves and in their drawers. But they are also shrines to the written word, as seen in the wealth of inscriptions on their elaborately decorated walls and ceilings. This beautifully illustrated book, featuring all new photography by distinguished photographer Carol M.   Highsmith, offers readers a guide to these literary inscriptions and explains their significance. Ranging from quotations by great figures in American history, such as Jefferson and Madison, to the words of poets and philosophers from Shakespeare to Emerson, all glorify knowledge and pay debt to the book, which imparts its treasures to man. For those who have already walked the halls of the Library of Congress, as well as those who are touring them for the first time in these pages, On These Walls is a showcase of literature and art, an extraordinary portrait of an institution whose very ceilings, staircases, and doors fulfill its mission to collect and share the wisdom of all civilisations. AUTHOR: John Y. Cole is founding director of the Center for the Book in the Library of Congress. He has published widely about books and libraries in society, as well as about the history of the Library of Congress. Carol M. Highsmith, a distinguished and widely published American photographer, has generously donated much of her work to the Library of Congress SELLING POINTS: *Offers a unique perspective on one of the most celebrated and visited library collections in the world *All new photography of the inscriptions and the fabulous art that adorn the Library's walls and ceilings *Of interest to all visitors to the Library of Congress and to scholars of art and architecture 109 colour & 4 b/w illustrations"
027,An Odyssey in Print: Adventures in the Smithsonian Libraries,"""Situated at the center of the world's largest museum complex, the Smithsonian Institution Libraries links the twenty-two libraries that support Smithsonian museums and research centers into one system encompassing 1.5 million books and manuscripts. The expansive collection includes many rare and unusual works equal to the celebrated art and artifacts of the Smithsonian's museums."" ""This illustrated accompaniment to a new Smithsonian Libraries exhibition of the same name provides a   three-part expedition through the collection. The first presents works such as a 1511 edition of Ptolemy's Liber geographiae (Book of geography) and the pop-up book Buck Rogers, 25th Century, featuring Buddy and Allura in ""Strange Adventures in the Spider Ship"" to illustrate how the world has been imagined, seen, and recorded by Europeans and Americans. The second journey explores how scientists have extended our understanding of the world, and includes a 1641 edition of Galileo's Systema cosmicum (System of the world) and a copy of Walden inscribed by Henry David Thoreau to Spencer Baird, then assistant secretary of the newly founded Smithsonian Institution. The final section journeys through the imaginations of artists, architects, and book designers, presenting among many pictorially rich selections a 1535 edition of Albrecht Durer's Institutionum geometricarum (Geometric instruction) and Doxford Opposed Piston Oil Engine, a paper-and-board pamphlet with movable pistons and levers from 1922""--Jacket."
027,Overdue: Reckoning with the Public Library,"""When Amanda Oliver began work as a school librarian, fueled by a lifelong love of books and a desire to help, she felt qualified for the job. What she learned was that librarians are expected to serve as mediators and mental-health-crisis support professionals, customer service reps and administrators of overdose treatment, fierce loyalists to institutionalized mythology and enforced silence, and arms of state surveillance. Based on firsthand experiences from six years of professional work   as a librarian in high-poverty neighborhoods of Washington, DC, as well as interviews and research, Overdue begins with Oliver's first day at Northwest One, the DC Public Library branch where she would ultimately end her library career. Through her experience at this branch, Oliver highlights the national problems that have existed in libraries since they were founded, troublingly at odds with the common romanticization of the library as a shining beacon of equality: racism, segregation, and economic oppression. These fundamental American problems manifest today as police violence, the opioid epidemic, widespread inaccessibility of affordable housing, and a lack of mental health care nationwide--all of which come to a head in public library spaces. Can public librarians continue to play the many roles they are tasked with? Can American society sustain one of its most noble institutions? Libraries will not save us, but Oliver helps us imagine what might be possible if we stop expecting them to""--"
027,Dust: The Archive and Cultural History (Encounters),"In this witty, engaging, and challenging book, Carolyn Steedman has produced an originaland sometimes irreverentinvestigation into how modern historiography has developed. Dust: The Archive and Cultural History considers our stubborn set of beliefs about an objective material worldinherited from the nineteenth centurywith which modern history writing and its lack of such a belief, attempts to grapple. Drawing on her own published and unpublished writing, Carolyn Steedman has produced a   sustained argument about the way in which history writing belongs to the currents of thought shaping the modern world. Steedman begins by asserting that in recent years much attention has been paid to the archive by those working in the humanities and social sciences; she calls this practice ""archivization."" By definition, the archive is the repository of ""that which will not go away,"" and the book goes on to suggest that, just like dust, the ""matter of history"" can never go away or be erased. This unique work will be welcomed by all historians who want to think about what it is they do."
027,The Meaning of the Library: A Cultural History,"From Greek and Roman times to the digital era, the library has remained central to knowledge, scholarship, and the imagination. The Meaning of the Library is a generously illustrated examination of this key institution of Western culture. Tracing what the library has meant since its beginning, examining how its significance has shifted, and pondering its importance in the twenty-first century, notable contributors-including the Librarian of Congress and the former executive director of the   HathiTrust-present a cultural history of the library. In an informative introduction, Alice Crawford sets out the book's purpose and scope, and an international array of scholars, librarians, writers, and critics offer vivid perspectives about the library through their chosen fields. The Meaning of the Library will appeal to all who are interested in this vital institution's heritage and ongoing legacy."
027,The Library of Alexandria: Centre of Learning in the Ancient World,"![CDATA[The Library of Alexandria was one of the greatest cultural adornments of the late ancient world, containing thousands of scrolls of Greek, Hebrew and Mesopotamian literature and art and artefacts of ancient Egypt. This book demonstrates that Alexandria became - through the contemporary reputation of its library - a point of confluence for Greek, Roman, Jewish and Syrian culture that drew scholars and statesmen from throughout the ancient world. It also explores the histories of   Alexander the Great and of Alexandria itself, the greatest city of the ancient world. This new paperback edi"
027,A Visit to the Sesame Street Library,Grover shows Big Bird the many things to be enjoyed and the surprising services at the public library.
027,Come ordinare una biblioteca,"Una l�cida y erudita reflexión sobre la relación que establecemos con los libros desde todos los puntos de vista imaginables.¿Qué criterio presupone el ordenamiento y la disposición de los libros? Según Calasso, quien intenta ordenar su biblioteca debe reconocer y transformar el mapa mental de sus preferencias y pasiones, enfrentándose a sorpresas y sin esperar soluciones claras.Lejos de decretar un método de clasificación bibliográfica, el autor ofrece una visión íntima y   personal de la bibliofilia. Erudito y fascinante, Cómo ordenar una biblioteca es una lección no solo sobre cómo ordenar, sino sobre cómo editar, escribir, comprar, vender y, sobre todo, leer los libros. -- «Un viaje a la civilización del libro, una autobiografía involuntaria, una reflexión sobre un posible futuro para las librerías y bibliotecas» (Nicola Lagioia, La Stampa)."
027,At the Library,"From books to puppet shows, from author signings to computer research and from special collections to very important rules, readers learn about libraries and the value of reading, sharing, and community in this book."
027,History of Libraries of the Western World,"This edition of the History of Libraries in the Western World represents a substantial revision of the earlier edition, taking into account the information revolution that has swept the West since 1945 and the political revolution that swept across Europe beginning in 1986."
027,The Country House Library,"Beginning with new evidence that cites the presence of books in Roman villas and concluding with present day vicissitudes of collecting, this generously illustrated book presents a complete survey of British and Irish country house libraries. Replete with engaging anecdotes about owners and librarians, the book features fascinating information on acquisition bordering on obsession, the process of designing library architecture, and the care (and neglect) of collections. The author also   disputes the notion that these libraries were merely for show, arguing that many of them were profoundly scholarly, assembled with meticulous care, and frequently used for intellectual pursuits. For those who love books and the libraries in which they are collected and stored, The Country House Library is an essential volume to own."
027,Digging for Words: José Alberto Gutiérrez and the Library He Built,"In Bogot�, Columbia, young José eagerly anticipates Saturday, when he can visit the library started by José Alberto Gutiérrez, a garbage collector, and take a book home to enjoy all week. Includes note about Gutiérrez's life and Bogotá."
027,The Archive,"The significance of the archive in modernity and in contemporary art; writings by Sigmund Freud, Michel Foucault, Hal Foster, and others, and essays on the archival practice of such artists as Gerhard Richter, Christian Boltanski, Renée Green, and The Atlas Group. In the modern era, the archive--official or personal--has become the most significant means by which historical knowledge and memory are collected, stored, and recovered. The archive has thus emerged as a key site of inquiry in   such fields as anthropology, critical theory, history, and, especially, recent art. Traces and testimonies of such events as World War II and ensuing conflicts, the emergence of the postcolonial era, and the fall of communism have each provoked a reconsideration of the authority given the archive--no longer viewed as a neutral, transparent site of record but as a contested subject and medium in itself. This volume surveys the full diversity of our transformed theoretical and critical notions of the archive--as idea and as physical presence--from Freud's ""mystic writing pad"" to Derrida's ""archive fever""; from Christian Boltanski's first autobiographical explorations of archival material in the 1960s to the practice of artists as various as Susan Hiller, Ilya Kabakov, Thomas Hirshhorn, Renée Green, and The Atlas Group in the present. Not for sale in the UK and Europe."
027,The Library: A Guide to the LDS Family History Library,A guide designed to make the Family History Library of the LDS Church more accessible to its users.
027,The Little Free Library Book (Books in Action),"""In 2009, Todd Bol built the first Little Free Library as a memorial to his mom. Five years later, this simple idea to promote literacy and encourage community has become a movement. Little Free Libraries-freestanding front-yard book exchanges-now number twenty thousand in seventy countries. The Little Free Library Book tells the history of these charming libraries, gathers quirky and poignant firsthand stories from owners, provides a resource guide for how to best use your Little Free   Library, and delights readers with color images of the most creative and inspired LFLs around. Margret Aldrich is a freelance writer and editor. Her articles have appeared in the Utne Reader, Experience Life!, and elsewhere. She lives in Minneapolis, Minnesota, with her family. ""--"
027,"The Changing Academic Library: Operations, Culture, Environments","""In this newly revised and expanded third edition, The Changing Academic Library: Operations, Culture, Environments, number 74 in ACRL's Publications in Librarianship series, presents a critical examination of major issues facing colleges and universities and the unique challenges their libraries face. In twelve chapters--including a completely new second chapter on the state of higher education--the book presents an overview of higher education and the role of libraries within the   institution, covering academic models from private colleges to public universities; discusses governance models, financing, and organizational culture, and the library's place within them; examines changes in scholarly communication; looks at the impact of the library on its community; and explores issues affecting library collections, access, services, and staffing""--"
027,Andrew Carnegie: Builder of Libraries (Community Builders),Describes the efforts of Andrew Carnegie to build public libraries as a way of improving community life in Pittsburgh and other places.
027,Reading Allowed: True Stories and Curious Incidents from a Provincial Library,"When novelist Chris Paling went for a job at his local library, he anticipated a quiet life - but soon discovered that the reality was somewhat different. He found that at times the library is an extension of A&E, while at other times it's a hostel for the homeless; a psychiatric ward; a crime scene; a study hall; a place of safety; a boxing ring; a confessional booth; a theatre space; a venue for knitting and book groups; and an information hub for people trying to find a long-lost relative   or a job. From street sleepers like Brewer who use the 'fiction' stacks as their living room, to the lonely who drift in for their only conversation of the day, READING ALLOWED shows that libraries are full of stories - not all of them in books."
027,Spontaneous particulars - The telepathy of archives,"Great American writers--William Carlos Williams, Jonathan Edwards, Emily Dickinson, Noah Webster, Hart Crane, Wallace Stevens, Henry James--all in the physicality of their archival manuscripts (reproduced in beautiful facsimiles here)--are the presiding spirits ofSpontaneous Particulars: Telepathy of Archives. Also woven into Susan Howe's long essay are beautiful photographs of embroideries and textiles from anonymous craftspeople. All the archived materials are links, discoveries, chance   encounters, the visual and acoustic shocks of rooting around amid physical archives. These are the telepathies the bibliomaniacal poet relishes. Rummaging in the archives she finds ""a deposit of a future yet to come, gathered and guarded...a literal and mythical sense of life hereafter--you permit yourself liberties--in the first place--happiness."" Digital scholarship may offer much for scholars, but Susan Howe loves the materiality of research in real archives andSpontaneous Particulars ""is a collaged swan song to the old ways."""
