DDC,Title,description
310,The Illustrated Book of World Rankings,"Now updated for the year 2000, this is the fifth edition of Kurian's highly regarded and widely used reference tool, which was cited as an ALA Outstanding Reference when originally published. Rankings are an essential resource for doing research, and help in evaluating the position of a country compared to its counterparts. New rankings for this edition cover Personal Computers, Fax Machines, Internet Hosts, Cellular Phones, Economic Freedom Index, Global Competitiveness, Business Environment, Largest Businesses, Stock Market Capitalization, and Music Sales. This is a handy reference no library should be without."
310,World Statistics Pocketbook,"The World Statistics Pocketbook 2010 is a comprehensive reference compiled by the United Nations Statistics Division, providing key economic, social, and environmental indicators for 216 countries and areas. The publication offers data for the years 2000, 2005, and 2009, covering topics such as national accounts, industrial production, international trade, and population demographics. It serves as a valuable resource for understanding global development efforts and trends. The Pocketbook is designed for policymakers, researchers, and individuals interested in international statistics, offering detailed country profiles with a focus on economic, social, and environmental data. The book aims to increase public awareness of countries' development efforts and provides insights into global challenges and policy options."
310,Injury facts,None
310,Stochastic Musings: Perspectives From the Pioneers of the Late 20th Century,"This new edited volume features contributions from many of the leading scientists in probability and statistics from the latter part of the 20th century. It is the only book to assemble the views of these leading scientists--the pioneers in their respective fields. Stochastic Musings features contributions by: *Sir David Cox on statistics and econometrics; *C.R. Rao, M.B. Rao, and D.N. Shanbhag on convex sets of multivariate distributions and their extreme points; *Bradley Efron on the future of statistics; *David Freedman on"
310,Brief in die Oase: Hundert Gedichte,None
310,Readings in statistics for the behavioral scientist,None
310,Einf&uuml;hrung in die Lyrikanalyse,None
310,Jedes Kind hat seine Stärken,None
310,Problemas de Estadística,El tratamiento de los temas incluidos en Esta obra responde a dos razones: « que todo libro de problemas tiene como fin constituir un complemento a la teoria a la que sirve y « que va dirigido con preferencia a personas con tendencia a integrar en un todo la solucion Estadistica del problema planteado con las formulaciones matematicas que le auxilian en la determinacion numerica de aquellas.
310,Foundations of Mathematical And Computational Economics,"Economics doesn't have to be a mystery anymore. FOUNDATIONS OF MATHEMATICAL AND COMPUTATION ECONOMICS shows you how mathematics impacts economics and econometrics using easy-to-understand language and plenty of examples. Plus, it goes in-depth into computation and computational economics so you'll know how to handle those situations in your first economics job. Get ready for both the test and the workforce with this economics textbook."
310,Rules and Guidance for Pharmaceutical Manufacturers and Distributors: The Orange Guide,"Commonly known as the Orange Guide, this publication brings together the main pharmaceutical regulations, directives and guidance, including GMP and GDP, which manufacturers and wholesalers are expected to follow when making and distributing medicinal products in the European Union and European Economic Area."
310,"Legasthenie muß kein Schicksal sein. Was Eltern tun können, um ihren Kindern zu helfen.",None
310,Book of Pinoy,None
310,World Statistics Pocketbook 2007 (World Statistics Pocketbook),"This handy pocketbook provides an easy-to-use international compilation of basic economic, social and environmental indicators for 215 countries and areas worldwide. It covers 55 key indicators in the areas of population, economic activity, agriculture, industry, energy, international trade, transport, communications, gender, education and environment, drawn from over 20 international statistical sources. The layout provides an easy-to-view comprehensive statistical profile of each country or area and the notes on sources and definition provide a valuable guide for further research by the in-depth user of these statistics."
310,Checkliste Hals-Nasen-Ohren-Heilkunde,None
310,Einführung in die Handschriftenkunde,None
310,Världen i siffror,None
310,Making Sense of Statistics in Healthcare,"Designed as an aid for all healthcare professionals, this guide explains how statisticians use data and how to understand published studies. It includes many examples and ideas and discusses statistical concepts in the contexts of real studies."
310,Countdown to a Fairer World,"Numbers bring our world together, and divide us. There are funny numbers, sad numbers, odd numbers, alarming numbers, numbers we can use and numbers that we wish we did not know. This is a gift book that counts down from 13 trillion to zero with snippets of information to fascinate and divert. With links to interesting organisations and websites it breaks the world down into numerical chunks to feed inquisitive minds."
310,Schließende Statistik Grundlegende Methoden,"Aufgabe der schließenden Statistik ist es, auf Basis beobachteter Phänomene auf allgemeine Zusammenhänge zu schließen. Das Buchnbsp;vermittelt die dazu benötigten grundlegenden Ideen und Konzepte, wobei neben der mathematisch formalen Darstellung besonderer Wert darauf gelegt wird,nbsp;alle Methoden auch sehr intensiv verbal zu vermittelen. Zahlreiche ausführliche Beispiele illustrieren die Anwendung der vorgestellten statistischen Verfahren,nbsp;häufig werden die (Rechen-)Wege zum Ziel detailliert beschrieben.nbsp;Mehrere zentrale Beispiele ziehen sich durch das gesamte Buch und erleichtern so dem Lesernbsp;die Aufnahme der Methodik. Die grafische Gestaltung (z.B. schattierte Hinterlegung der zentralen Beispiele) erleichtert es dem Leser, zwischen Festlegungen (Definitionen), Regeln, Beispielen und anderen wiederkehrenden Elementen zu unterscheiden. Das Buch istnbsp;die Fortsetzung des Bandes ""Beschreibende Statistik. Grundlegende Methoden"" von M. Burkschat, E. Cramer und U. Kamps (Springer, 2003, ISBN 3-540-03239-8)."
310,Mauritius Digest of Demographic Statistics 1989,None
310,Wie Kinder leicht lesen und schreiben lernen. Neue Strategien gegen Legasthenie,None
310,Etwas muß bleiben,None
310,The American Community Survey: Summary of a Workshop,"The American Community Survey (ACS), to be run by the Census Bureau, will be a large (250,000 housing units a month), predominantly mailout/mailback survey that will collect information similar to that on the decennial census long form. This title summarizes that workshop."
310,Adolescence; contemporary studies,None
310,"Social Indicators of Development, 1996","Providing the social indicators for more than 190 economies, this text includes, estimates of fertility, mortality, illiteracy, access to healthcare, and shares of GDP for selected social expenditures. The indicators describe the characteristics of poverty and the efffectiveness of efforts to reduce poverty. International comparisons are made easier by a summary table that takes a cross-country look at a selected array of indicators. The data are gathered from governments, specialized international agencies and World Bank files."
310,Geschichte des Untergangs der antiken Welt. Sonderausgabe: 6 Bände.,None
310,Etat du monde 95,None
310,City Crime Rankings 2009-2010: Crime in Metropolitan America,"Get the full list of rankings! Click here.Press Release and Media Contact Click here.Find out how your community fares in the fight against crime. The list of crime rate rankings is just the beginning! City Crime Rankings is a 388 page publication featuring 90 easy-to-use tables of city and metropolitan area crime data. Published annually for sixteen years, City Crime Rankings is a staple resource for researchers, city and law enforcement officials, and the news media that follow trends in crime. This new edition provides easy-to-understand crime comparisons for cities and metro areas throughout the United States.Numbers, rates and trends for total crime, violent crime, murder, rape, robbery, aggravated assault, property crime, burglary, larceny-theft and motor vehicle theft are presented in both alphabetical and rank order for all metro areas and cities of 75,000 or more population. Also included are numbers and rates of police in cities. Americans want to know about crime in their communities. City Crime Rankings 2009-2010 provides this essential information in one comprehensive, user-friendly volume."
310,Essentials of Business Statistics and Student CD-ROM,"Designed for one semester (or briefer) courses in business statistics for MBA or executive MBA programmes, this text covers the basic concepts of business statistics and data analysis integrated in a contemporary spreadsheet environment. The authors emphasize practical applications and business decision-making."
310,Knack die Nuss beim Lesen und Schreiben,None
310,R&auml;tt och fel i statistik : [en introduktion till den moderna statistikens grunder],None
310,Clinical Laboratory Science: The Basics,None
310,Heilige Stätten : die bedeutendsten Pilgerziele der Weltreligionen,None
310,"Psychologie der Lese- und Schreibschwierigkeiten: Entwicklung, Ursachen, F&ouml;rderung",None
310,Elementary Statistics Workbook,None
310,Statistik för historiker,None
310,CQ's State Fact Finder 1997,None
311,Nonparametric statistics for the behavioral sciences,"Revision of the classic text in the field, adding two new chapters and thoroughly updating all others. The original structure is retained, and the book continues to serve as a combined text/reference."
311,Tables for statisticians,None
311,Schöner Denken,None
311,Introduction to the Theory of Statistics,None
311,The nature of statistics,"Focusing on everyday applications as well as those of scientific research, this classic of modern statistical methods requires little to no mathematical background. Readers develop basic skills for evaluating and using statistical data. Lively, relevant examples include applications to business, government, social and physical sciences, genetics, medicine, and public health. """"W. Allen Wallis and Harry V. Roberts have made statistics fascinating."""" - The New York Times """"The authors have set out with considerable success, to write a text which would be of interest and value to the student who, not concerned primarily with statistical technics, must understand the nature and methodology of the subject in order to make proper use of its results."""" - American Journal of Public Health and the Nation's Health """"This book is a distinct and important contribution to the text literature in statistics for social scientists and should be given careful consideration by sociologists."""" - American Sociological Review."
311,"Statistics, a new approach",None
311,The battle for Long Island & New York (Events of the Revolution),"Unwilling to side with either the rebels or loyalists, two young brothers make up their minds when they become involved in the Battle of Long Island."
311,Logic of Survey Analysis,None
311,Modern Business Statistics,None
311,Analysis and Design of Experiments: Analysis of Variance and Analysis of Variance Designs,None
311,Statistical inference,None
311,Fundamental Statistics for Business and Economics,None
311,Sample Design in Business Research (Wiley Classics Library),Sets forth the theory and practice of sampling designs and presents methods for sampling. This classic also provides standards of professional statistical practice and discusses concepts and operational definitions.
311,Practical Charting Techniques,None
311,Statistical Methods for the Behavioral Sciences,None
311,absolute Marshall McLuhan,None
311,An introduction to linear statistical models,None
311,Elementary statistics; data analysis for the behavioral sciences,None
311,Tinnitus: Endlich Ruhe im Ohr: Ursachen erkennen und ausschalten. Die besten Therapien für Akut- und Langzeitbehandlung. Mit großem Selbsthilfeteil,"Schluss mit lästigen Ohrgeräuschen. Leiden auch Sie, wie etwa jeder 10. Deutsche, unter einem nervigen Piepsen, Pfeifen und Rauschen im Ohr? Haben Sie als Folge zusätzlich mit Schlaflosigkeit, Schwindel, Ängsten und Depressionen zu kämpfen? Nach der Diagnose Tinnitus ist vor allem eins wichtig, zu wissen, was genau kann ich jetzt tun, wer kann mich unterstützen, was ist gut für mich? Dr. Biesinger, einer der führenden Tinnitus-Experten in Deutschland, gibt Ihnen einen Überblick über Ursachen, Diagnostik und die unterschiedlichen Behandlungsmöglichkeiten. Die für Sie wirksamste Therapie finden: Retraining-, Neural- und Körpertherapie, neben altbewährten werden zudem alternative und neuartige Therapieansätze für die Akut- und Langzeitbehandlung vorgestellt und bewertet. Werden Sie Ihr eigener Therapeut: Ob Entspannungsübungen, Sport oder Genusstraining, durch gezielte Selbsthilfe können Sie im Alltag besser mit Ihrem Tinnitus umgehen, verbessern die Heilungschancen und gewinnen viel Lebensqualität zurück."
311,A Primer of Statistics for Non-Statisticians.,None
311,How To Chart Facts From Figures With Graphs,None
311,"A first course in statistics,: Their use and interpretation in education and psychology",None
311,Introduction to economic statistics,None
311,Georg Simmel zur Einf&uuml;hrung,None
311,Elementary statistics,None
311,Elements of Statistical Method,None
311,"Introduction to Linear Statistical Models, Volume 1 (Mc Graw-Hill Series in Probability & Statistics) (v. 1)",None
311,Elements of mathematical statistics,None
311,Industrial experimentation,None
311,Innføring i statistikk for samfunnsvitenskapelige fag,None
311,Introduction to descriptive statistics and correlation; a program for self-instruction,None
311,"Sampling: A Quick, Reliable Guide to Practical Statistics--for the Layman, Student, or Businessman",None
311,Introduction to the statistical method; foundations and use in the behavioral sciences,None
311,Mathematics of statistics,None
311,Walking Alongside: The Essence of Parish Nursing,"This is a book about the practice of a healing ministry in a faith community. The concept of parish nursing is a burgeoning field in nursing practice today and this book offers practical guidelines, tips, and wonderful stories of parish nursing ministry. This book is intended for faith communities, nurses, nursing instructors, faith community leaders, physicians in family practice, and anyone interested in the field of parish nursing. There is useful information for everyone. Barbara's role evolved from her ongoing recognition of changing health care needs. At the same time as the Reverend Granger Westberg began a similar movement in the United States, and before his work was known in Canada, Barbara envisioned how a nurse could promote health and healing in the congregation and the community. As a respected member of a committed, caring ministry team, she developed a practice that included education, advocacy, empowerment, emotional and spiritual support, and connection with community services. Emerging out of her 15 years of experience, this book promotes excellent, practical, ""how to"" aspects of parish nursing. It is a uniquely Canadian, uniquely nursing, experiential perspective on parish nursing, and a must for anyone interested in this field."
311,La Logistica de Aprovisionamientos (Spanish Edition),None
311,Intermediate Correlational Methods,None
311,Statistics as Applied to Economics and Business:,None
311,Cluster analysis,None
311,Basic Statistical Concepts,None
311,An Introduction to Modern Statistical Methods,None
311,Europäische Einbandkunst aus Mittelalter und Neuzeit : Austellung der Handschriften- und Inkunabelsammlung der Österre,None
311,Multivariate correlational analysis,None
311,Schluckst&ouml;rungen,None
311,Statistical reasoning and procedures,None
311,Statistics: The How and the Why,None
311,Warum war Henry James so schlechter Laune?: Geistesarbeiter und ihre Freunde,None
311,Wenn Geräusche zur Qual werden,None
311,Mediterranean Lullaby (World Music for Little Ears),Welcome little ones to world in which a parent's love is universal and the beauty of each culture is seeping through our borders more each year. This collection features soothing tradition lullabies from throughout the Mediterranean region recorded by local artists in each country. The tenderness of the songs is palable and the delicate instrumentals will help even the most fussy children drift peacefully into sleep. All of the song lyrcis are included in the original language as well as in English translations.
311,Kontrapunkt : lyrická próza,None
311,"Ned Geref Teologiese Tydskrif, Deel XIX No.2",None
311,Basic Statistical Methods,None
311,Nomography,None
311,cast in a Racial Mould labour process and trade unionism in the foundries,None
311,An introduction to statistics and measurement; a programmed book,None
311,Wirksame Hilfe bei entzündeten Nasen-Nebenhöhlen,None
311,Monetarism and the Keynesians: Vol 4 (Lloyds Bank Annual Review S.),None
311,The Population Census,None
311,Radiologie-Trainer. Kopf und Hals,None
311,Friedrich August von Hayek zur Einführung,None
311,"Industriekultur in Neum&uuml;nster: Das ""Manchester Holsteins"" im 19. Jahrhundert",None
311,Elementary Business and Economic Statistics,None
311,Versorgung und Rehabilitation mit Hörgeräten,None
311,Reise Know-How CityTrip Helsinki: Reisef&uuml;hrer mit Stadtplan und kostenloser Web-App,None
311,Diseño y tratamiento estadístico de encuestas para estudios de mercado,None
311,"Movimenti di felicità : storie, strutture e figure del desiderio",None
311,"Rechenschw&auml;che &uuml;berwinden, Klasse 1/2: Fehleranalyse/Lernstandsdiagnose mit Materialien und Kopiervorlagen: Fehleranalyse und Lernstandsdiagnose mit Materialien und Kopiervorlagen",None
311,Fröhliche Wege aus der Dyskalkulie. Kindern mit Rechenschwäche erfolgreich helfen.,None
311,Introduction to statistical procedures: with computer exercises,None
311,An investigation of response error (Studies in consumer savings),None
311,"Korruption. Netzwerke in Politik, &Auml;mtern und Wirtschaft.",None
311,Wissen und Wissenschaft der Systemtheorie: Eine pragmatistische Fortführung,None
311,The Statistical System of Communist China,"One of the most baffling problems in contemporary Chinese economic studies concerns the validity of official statistics. In the continuing discussion of claims and counter-claims, appeals to common sense are unconvincing. Because of the pressing need for substantial evidence on which to base a judgment, the present inquiry is an important contribution to the literature on Communist China.�The book provides a quizzical but objective look at the statistical system of the country, and attempts to appraise the quality of official statistics by analyzing the development and inner working of the sytem. Its approach is broadly historical, beginning with the pre-Communist period (before 1949) and dividing the next dozen years into phases: the foundation of the state statistical system (1952 - 57), the period of decentralization (1958 - 59), and subsequent efforts at reorganization. Li's study of the development of a national statistical system in China is particularly instructive in delineating both the obstacles to such development that may be expected in a densely populated, largely agricultural country and the measure that have been adopted to overcome them. Therefore his hard-headed conclusions concerning the Chinese experience should be of lively intrest in those underdeveloped countries that are now planning or executing development programs. This title is part of UC Press's Voices Revived program, which commemorates University of California Press's mission to seek out and cultivate the brightest minds and give them voice, reach, and impact. Drawing on a backlist dating to 1893, Voices Revived makes high-quality, peer-reviewed scholarship accessible once again using print-on-demand technology. This title was originally published in 1962."
311,Pierre Bourdieu: Deutsch-franz&ouml;sische Perspektiven (suhrkamp taschenbuch wissenschaft),None
311,Psychometrie (la) (GAËTAN MORIN ÉDITEUR (QUEBEC)),None
311,Wir modernen Menschen,None
311,Schlucken und Schluckst&ouml;rungen,None
311,"""Europa"" und ""das Nationale"" bei Ernst Robert Curtius : ein Essay",None
311,Mission Amerika : Weltmacht am Wendepunkt,None
311,Wollen t&auml;ten&#039;s schon d&uuml;rfen. Wie Politik in &Ouml;sterreich gemacht wird,None
311,Tinnitus,None
310,Arbeitsbuch Lyrikanalyse,None
310,"Sibling Grief: After Miscarriage, Stillbirth or Infant Death",None
310,Shame on you! Die Wahrheit &uuml;ber Macht und Korruption in westlichen Demokratien.,None
310,America's Top-Rated Cities 2004: A Statistical Handbook : Southern Region (America's Top Rated Cities: a Statistical Han,"America's Top-Rated Cities provides current, comprehensive statistical information and other essential data in one easy-to-use source on the 80 top cities that have been cited as the best for business and living in the U.S. Each city report incorporates information from hundreds of sources, such as magazine rankings, Federal, State and local statistics and web sites to show, at a glance, a concise social, business, economic, demographic and environmental profile of each city, including brief evaluative comments. In addition to detailed data on Cost of Living, Finances, Taxes, Population, Commercial Real Estate, Education, Major Employers, Media, Crime and Climate, city reports now include Housing Vacancies, Tax Audits, Bankruptcy, Presidential Election Results and more. America's Top-Rated Cities is designed for a wide range of readers: private individuals considering relocating a residence or business; professionals considering expanding their business or changing careers; government agencies; general and market researchers; real estate consultants; human resource personnel; urban planers and investors. This outstanding source of information will be widely useful in any reference collection."
310,Statistical Abstract of the World (1st ed),"A comprehensive presentation of data on 185 countries covering a full range of topics: physical characteristics, demographic subjects, ethnicities, religion, language, education, science, technology, government, defense, labor, energy, production, manufacturing, finance, economics, and trade."
311,Europa in der Krise,None
311,Von wegen (German Edition),None
311,Elementary statistics,None
311,The essentials of educational statistics (Wiley publications in statistics),None
311,Introduction to modern statistics; with applications to business and economics,None
311,Natalie oder Der Klang nach der Stille. Wie eine Gehörlose die Welt der Hörenden erobert,None
311,Im Morgenlicht der Erinnerung : eine Kindheit in turbulenter Zeit,None
311,Pierre Bourdieu: Deutsch-französische Perspektiven (suhrkamp taschenbuch wissenschaft),None
311,DISEÑO Y ANÁLISIS DE EXPERIMENTOS,None
311,Introduction to statistics : Revised,None
311,Ehe- und Partnerschaftsrecht,"""Die 2. Auflage des Kommentars zum Ehe- und Partnerschaftsrecht beinhaltet umfassende Kommentierungen zu: dem gesamten materiellen und formellen Recht der Ehegatten, eingetragener Partner und Lebensgef�hrten EheG, EPG sowie den einschlägigen Bestimmungen des ABGB, WEG 2002, MRG, Sozialversicherungsrechts, AußStrG, ZPO, EO und im internationalen Familienrecht, jeweils auf dem Stand von Herbst 2021 den Neuerungen im Bereich des Gewaltschutzes durch die Gesamtreform des Exekutionsrechts (GREx). Alle Bestimmungen sind unter sorgfältiger Berücksichtigung und ausführlicher Darstellung der einschlägigen Rechtsprechung und Literatur systematisch geordnet kommentiert. Querverweise erleichtern den gesetzesübergreifenden Blick und das Erkennen von materiell- und verfahrensrechtlichen Zusammenhängen. Praktikerinnen und Praktikern wird damit in einem einzigen Werk umfassende Recherche und rasche Lösung ermöglicht, wenn es um Rechtsfragen rund um die Beziehungen von Ehegatten, eingetragenen Partnern und Lebensgefährten geht."""
311,Soziale Klassen,"Mit dem Band ""Einstiege"" eröffnet der Autor einen Zugang zu der Kontroverse um Sein oder Nichtsein sozialer Klassen. Ausgehend vom klassischen Klassenbegriff der römischen Antike illustriert der Autor an Beispielen Surplustheorien der Klassenbildung, u.a. die einflussreichen Klassenbegriffe von Marx und Weber. Daneben skizziert er die gesellschaftlichen Veränderungen, die in der Soziologie zu wechselnden Erkenntissen über den ""Tod der Klassen"" und ihr zähes Weiterleben geführt haben."
311,Charting Statistics,None
311,"A million random digits with 100,000 normal deviates",None
