DDC,Title,description
269,Praying Through the 100 Gateway Cities of the 10 - 40 Window,"Vital information on the key cities within the 10/40 Window and the people groups located in and around each one. The prayer needs of cultural, religious, and political centers are outlined for focused intercession."
269,"Rut, Rot or Revival: The Condition of the Church","Christian Nonfiction. Religion & Spirituality. Self-Improvement. Nonfiction. HTML: ""If the messages in this book were read and acted upon by every pastor and church member, we would have the revival for which Dr. Tozer fervently prayed, and for which many of us are praying today."" � Warren Wiersbe ""The church should be a healthy, fruitful vineyard that will bring honor to Christ,"" says A. W. Tozer. But to do so, we as individuals must stop accepting the status quo and get out of our spiritual ruts. In Rut, Rot or Revival, Tozer describes the signs of being in a spiritual rut, the reasons we get into them, how to get out, and, most importantly, why we need to get out now . ."
269,Moody: A Biography,"Near the anniversary of D. L. Moody's death in 1899, it's appropriate to read (again) this classic biography of one of the greatest evangelicals."
269,Meet Generation Z: Understanding and Reaching the New Post-Christian World,"Move over Boomers, Xers, and Millennials; there's a new generation making up more than twenty-five percent of the U.S. population-that represents a seismic cultural shift. Born approximately between 1993 and 2012, Generation Z is the first truly post-Christian generation, and they are poised to challenge every church to rethink its role in light of a rapidly changing culture. From the award-winning author of The Rise of the Nones comes this enlightening introduction to the youngest generation. James Emery White explains who this generation is, how it came to be, and the impact it is likely to have on the nation and the faith. Then he reintroduces us to the ancient countercultural model of the early church, arguing that this is the model Christian leaders must adopt and adapt if we are to reach members of Generation Z with the gospel. He helps listeners rethink evangelistic and apologetic methods, cultivate a culture of invitation, and communicate with this connected generation where they are. Pastors, ministry leaders, youth workers, and parents will find this an essential and hopeful resource."
270,The Confessions of St. Augustine,"This timeless work is applicable to everyone who has experienced the struggle between good and evil in his own soul. St. Augustine, born in Tagaste, Numidia, in North Africa (now Constantine) in 354, was raised by a devout Christian mother. He abandoned the Christianity in which he had been brought up, taking on a mistress who bore him an illegitimate son. After hearing the sermons of Ambrose, he began a great internal struggle which led to his conversion in 387. The Confessions describes his conversion, shedding light on the questions that troubled him on his way to the Cross. The earliest of autobiographies, The Confessions remains unsurpassed as a sincere and intimate record of a great and pious person laying bare his soul before God. Other than Scripture, it is the most famous--and perhaps the most important--of all spiritual books."
270,Educated: A Memoir,"Tara Westover was seventeen the first time she set foot in a classroom. Born to survivalists in the mountains of Idaho, she prepared for the end of the world by stockpiling home-canned peaches and sleeping with her ""head-for-the-hills bag."" In the summer she stewed herbs for her mother, a midwife and healer, and in the winter she salvaged in her father's junkyard. The family was so isolated from mainstream society that there was no one to ensure the children received an education, and no one to intervene when one of Tara's older brothers became violent. As a way out, Tara began to educate herself, learning enough mathematics and grammar to be admitted to Brigham Young University. Her quest for knowledge would transform her, taking her over oceans and across continents, to Harvard and to Cambridge. Only then would she wonder if she'd traveled too far, if there was still a way home. With the acute insight that distinguishes all great writers, Tara Westover has crafted a universal coming-of-age story that gets to the heart of what an education offers: the perspective to see one's life through new eyes, and the will to change it."
270,The History of the Church: From Christ to Constantine,"""Eusebius of Caesarea's Ecclesiastical History remains the single most important source for the history of the first three centuries of Christianity and stands among the classics of Western literature. Eusebius's iconic story of the church's origins, endurance of persecution, and ultimate triumph, with its cast of martyrs, heretics, bishops, and emperors, has profoundly shaped the understanding of Christianity's past. This fresh new translation, which includes detailed introductory essays and explanatory notes, presents Eusebius's work in a way that is both accessible to new readers and thought provoking for specialists""--Provided by publisher."
270,Documents of the Christian Church,"""This selection of writings vividly captures the most important moments in the history of Christianity, providing insights into 2000 years of Christian theological and political debate. The anthology was first published in 1943, and has since become established as a classic reference work. While retaining the original material selected by Henry Bettenson, Chris Maunder added in 1999 a substantial section of more recent writings for the third edition. These illustrate the Second Vatican Council; the theologies of liberation; Church and State from Thatcher's Britain to Communist Eastern Europe; Black, feminist, and ecological theology; ecumenism; and inter-faith dialogue. The emphasis on moral debate in the contemporary churches is reflected in sections discussing questions about homosexuality, divorce, AIDS and in-vitro fertilization. This expanded fourth edition brings the anthology up to date with a new section looking at major issues facing the twenty-first century churches. This includes extracts exploring the churches' responses to questions of social justice, international politics, trade and debt, environmental change and technological development, including the Internet. The new edition also examines the global growth of Christianity, the progress of Christian unity, mission in multi-faith societies, disability, migration, domestic violence and addiction""--"
270,Church History In Plain Language,"Over 330,000 copies sold. This is the story of the church for today's readers. Bruce Shelley's classic history of the church brings the story of global Christianity into the twenty-first century. Like a skilled screenwriter, Shelley begins each chapter with three elements: characters, setting, plot. Taking readers from the early centuries of the church up through the modern era he tells his readers a story of actual people, in a particular situation, taking action or being acted upon, provides a window into the circumstances and historical context, and from there develops the story of a major period or theme of Christian history. Covering recent events, this book also: - Details the rapid growth of evangelical and Pentecostal Christianity in the southern hemisphere - Addresses the decline in traditional mainline denominations - Examines the influence of technology on the spread of the gospel - Discusses how Christianity intersects with other religions in countries all over the world For this fifth edition, Marshall Shelley brought together a team of historians, historical theologians, and editors to revise and update this father's classic text. The new edition adds important stories of the development of Christianity in Asia, India, and Africa, both in the early church as well as in the twentieth and twenty-first centuries. It also highlights the stories of women and non-Europeans who significantly influenced the development of Christianity but whose contributions are often overlooked in previous overviews of church history. This concise book provides an easy-to-read guide to church history with intellectual substance. The new edition of Church History in Plain Language promises to set a new standard for readable church history."
270,"The Story of Christianity, Volume 1: The Early Church to the Dawn of the Reformation (Story of Christianity)","In this fully revised and updated edition, the lauded church historian Justo González tells the story of Christianity from its fragile infancy to its pervasive dominance at the dawn of the Protestant Reformation. The Story of Christianity, volume 1, relates the dramatic events, the colorful characters, and the revolutionary ideas that shaped the first fifteen centuries of the church's life and thought. From Jesus's faithful apostles to the early reformist John Wycliffe, González skillfully weaves details from the lives of prominent figures tracing core theological issues and developments within the various traditions of the church. The Story of Christianity demonstrates at each point what new challenges and opportunities faced the church and how Christians struggled with the various options open to them, thereby shaping the future direction of the church. This new edition of The Story of Christianity incorporates recent archaeological discoveries to give us a better view of the early Christian communities. Among these are advances in the recovery of Gnostic texts that have revealed a richer diversity of ""Christianities"" in the first century. González also includes important research done in the past twenty-five years revealing the significant role of women throughout the history of the church. With lively storytelling incorporating the latest research, The Story of Christianity provides a fascinating introduction to the panoramic history of Christianity."
270,The Early Church,"Examines the beginning of the Christian movement during the first centuries AD, and the explosive force of its expansion throughout the Roman world"
270,Reformation : Europe's house divided : 1490-1700,"At a time when men and women were prepared to kill-and be killed-for their faith, the Protestant Reformation tore the Western world apart. Acclaimed as the definitive account of these epochal events, Diarmaid MacCulloch's award-winning history brilliantly recreates the religious battles of priests, monarchs, scholars, and politicians-from the zealous Martin Luther and his Ninety-Five Theses to the polemical John Calvin to the radical Igantius Loyola, from the tortured Thomas Cranmer to the ambitious Philip II. Drawing together the many strands of the Reformation and Counter-Reformation, and ranging widely across Europe and the New World, MacCulloch reveals as never before how these dramatic upheavals affected everyday lives-overturning ideas of love, sex, death, and the supernatural, and shaping the modern age."
270,Christianity: The First Three Thousand Years,"We live in a time of tremendous religious awareness, when both believers and non-believers are deeply engaged by questions of religion and tradition. This ambitious book ranges back to the origins of the Hebrew Bible and covers the world, following the three main strands of the Christian faith, to teach modern readers how Jesus' message spread and how the New Testament was formed. We follow the Christian story to all corners of the globe, filling in often neglected accounts of conversions and confrontations in Africa and Asia. And we discover the roots of the faith that galvanized America, charting the rise of the evangelical movement from its origins in Germany and England. We meet monks and crusaders, heretics and saints, slave traders and abolitionists, and discover Christianity's essential role in driving the Enlightenment and the Age of Exploration, and shaping the course of World Wars I and II.--From publisher description."
270,The Story of Christianity: Volume Two - The Reformation to the Present Day,"Beginning with the Protestant Reformation of the sixteenth century, this second volume of The Story of Christianity continues narrative history to the present. Historian Justo Gonzalez brings to life the people, dramatic events, and shaping ideas of Protestantism, Catholicism, and Orthodoxy during this period, keynoting crucial theological developments while providing fresh understanding of the social, political, and economic forces that influenced the formation of the church. In particular, the author notes recurring themes of unrest, rebellion, and reformation. Gonzalez presents an illuminating record of the lives, impelling ideas, and achievements of such prominent figures as Martin Luther, Ulrich Zwingli, and John Calvin--movers and shapers in the emerging Protestant church. His biographical insights, in conjunction with vivid historical accounts, reveal how individual lives mirror and clarify core theological concerns and developments. The interpretive overview of The Story of Christianity includes a thorough and timely analysis of the growth and maturation of Christianity, including events in Europe, the United States, and Latin America--the latter an area too often neglected in church histories, yet increasingly vital to an understanding of Christianity's historical development, present situation, and future, options. Gonzalez's richly textured study discusses the changes and directions of the church in the traditions of Protestantism, Roman Catholicism, and Eastern Christianity. The Story of Christianity covers such recent occurrences as the World Council of Churches, the Second Vatican Council, the movement toward Christian unity, and much more. It concludes with a thoughtful look at the major issues and debates involving Christians today."
270,Augustine of Hippo: A Biography,"This classic biography was first published forty-five years ago and has since established itself as the standard account of Saint Augustine's life and teaching. The remarkable discovery of a considerable number of letters and sermons by Augustine cast fresh light on the first and last decades of his experience as a bishop. These circumstantial texts have led Peter Brown to reconsider some of his judgments on Augustine, both as the author of the Confessions and as the elderly bishop preaching and writing in the last years of Roman rule in north Africa. Brown's reflections on the significance of these exciting new documents are contained in two chapters of a substantial Epilogue to his biography (the text of which is unaltered). He also reviews the changes in scholarship about Augustine since the 1960s. A personal as well as a scholarly fascination infuse the book-length epilogue and notes that Brown has added to his acclaimed portrait of the bishop of Hippo."
270,"A Generous Orthodoxy: Why I Am a Missional, Evangelical, Post/Protestant, Liberal/Conservative, Mystical/Poetic, Biblica","A confession and manifesto from a senior leader in the emerging church movement. A Generous Orthodoxy calls for a radical, Christ-centered orthodoxy of faith and practice in a missional, generous spirit. Brian McLaren argues for a post-liberal, post-conservative, post-protestant convergence, which will stimulate lively interest and global conversation among thoughtful Christians from all traditions. In a sweeping exploration of belief, author Brian McLaren takes us across the landscape of faith, envisioning an orthodoxy that aims for Jesus, is driven by love, and is defined by missional intent. A Generous Orthodoxy rediscovers the mysterious and compelling ways that Jesus can be embraced across the entire Christian horizon. Rather than establishing what is and is not ""orthodox,"" McLaren walks through the many traditions of faith, bringing to the center a way of life that draws us closer to Christ and to each other. Whether you find yourself inside, outside, or somewhere on the fringe of Christianity, A Generous Orthodoxy draws you toward a way of living that looks beyond the ""us/them"" paradigm to the blessed and ancient paradox of ""we."""
270,Ashamed of the Gospel: When the Church Becomes Like the World,"I am not ashamed of the gospel, for it is the power of the God for salvation to everyone who believes, to the Jew first and also to the Greek.' Romans 1:16. With this verse, John MacArthur begins with a reminder of C.H. Spurgeon's warning in 1800s England, 'Everywhere there is apathy. Nobody cares whether that which is preached is true or false. A sermon is a sermon whatever the subject; only, the shorter it is the better.' Until all that changes, until there is a return to the calling to go into all the world and preach the Gospel without shame, the Church is in danger of losing its impact on society. And that would be this generation's greatest loss."
270,Turning Points: Decisive Moments in the History of Christianity,"In this popular introduction to church history, now in its third edition, Mark Noll isolates key events that provide a framework for understanding the history of Christianity. The book presents Christianity as a worldwide phenomenon rather than just a Western experience. Now organized around fourteen key moments in church history, this well-received text provides contemporary Christians with a fuller understanding of God as he has revealed his purpose through the centuries. This new edition includes a new preface; updates throughout the book; revised ""further readings"" for each chapter; and two new chapters, including one spotlighting Vatican II and Lausanne as turning points of the recent past. Students in academic settings and church adult education contexts will benefit from this one-semester survey of Christian history."
270,Early Christian Writings: The Apostolic Fathers,"The writings in this volume shed a glimmer of light, in an otherwise dark period, on the emerging traditions and organizations of the infant Church. They are a selection from a group known as the Apostolic Fathers, so-called because several of the authors were most likely disciples of the Apostles themselves. Like much of the New Testament, their writings take the form of letters, and for the most part deal with practical problems of the life of the early Church, as it struggled in the face of persecution to establish itself in the Roman world. They give us a picture of Christianity still drawing on the theology and traditions of its parent religion, Judaism."
270,Trial and Triumph: Stories from Church History,"""[Presents brief biographies of various Christian men and women who helped to shape the Christian faith and church throughout history. Written for ages seven and up]""--Provided by publisher."
270,Dominion: How the Christian Revolution Remade the World,"""Christianity is the most enduring and influential legacy of the ancient world, and its emergence is the single most transformative development in Western history. [This book] explores what it was that made Christianity so revolutionary and why, in a West that has become increasingly doubtful of religion's claims, so many of its instincts remain irredeemably Christian. Today, the West remains utterly saturated by Christian assumptions. Our morals and ethics are not universal. Instead, they are the fruits of a very distinctive civilization. Concepts such as secularism, liberalism, science, and homosexuality are deeply rooted in a Christian seedbed. From Babylon to the Beatles, Saint Michael to #MeToo, Dominion tells the story of how Christianity transformed the world"" -- inside front jacket flap."
270,Eerdmans' Handbook to the History of Christianity,"This reference book brings together information from a range of sources, to provide information on the history of Christianity. It has been updated to include recent events in Eastern Europe."
270,The Next Christendom: The Coming of Global Christianity,"In this new and substantially expanded Third Edition, Philip Jenkins continues to illuminate the remarkable expansion of Christianity in the global South--in Africa, Asia, and Latin America. Drawing upon the extensive new scholarship that has appeared on this topic in recent years, he asks how the new Christianity is likely to affect the poor, among whom it finds its most devoted adherents. How should we interpret the enormous success of prosperity churches across the Global South? Politically, what will be the impact of new Christian movements? Will Christianity contribute to liberating the poor, to give voices to the previously silent, or does it threaten only to bring new kinds of division and conflict? Does Christianity liberate women, or introduce new scriptural bases for subjection?"
270,Backgrounds of Early Christianity,"Having long served as a standard introduction to the world of the early church, Everett Ferguson's Backgrounds of Early Christianity has been expanded and updated in this third edition. The book explores and unpacks the Roman, Greek, and Jewish political, social, religious, and philosophical backgrounds necessary for a good historical understanding of the New Testament and the early church. New to this edition are revisions of Ferguson's original material, updated bibliographies, and fresh discussions of first-century social life, of Gnosticism, and of the Dead Sea Scrolls and other Jewish literature."
270,Pagans and Christians,"""Religion and the religious life from the second to the fourth century A.D. when the gods of Olympus lost their dominion and Christianity, with the conversion of Constantine, triumphed in the Mediterranean world""--Jacket subtitle."
270,The Oxford Illustrated History of Christianity,"Written by nineteen leading scholars, this illustrated general history tells the story of Christianity from its origins to the present day. Includes a chronology of events."
270,Christianity Through the Centuries,"The third edition of Christianity Through the Centuries brings the reader up-to-date by discussing events and developments in the church into the 1990s. This edition has been redesigned with new typography and greatly improved graphics to increase clarity, accessibility, and usefulness. - New chapters examine recent trends and developments (expanding the last section from 2 chapters to 5) - New photos. Over 100 photos in all -- more than twice the number in the previous edition - Single-column format for greater readability and a contemporary look - Improved maps (21) and charts (39) Building on the features that have made Christianity Through the Centuries an indispensable text, the author not only explains the development of doctrines, movements, and institutions, but also gives attention to ""the impact of Christianity on its times and to the mark of the times on Christianity."""
270,A History of the Christian Church,"Examines the early Christian community, Gnosticism, the Catholic Church, the influence of the Roman Empire, the Crusades, the Reformation, and modern Christianity."
270,Western Society and the Church in the Middle Ages,"The history of the Western church in the Middle Ages is the history of the most elaborate and thoroughly integrated system of religious thought and practice the world has ever known. It is also the history of European society during eight hundred years of sometimes rapid change. This authoritative history shows how the concept of an organized human society, both religious and secular, as an expression of a divinely ordered universe, was central to medieval thought. Professor R. W. Southern's book covers the period from the eighth to the sixteenth century, highlighting the main features of each medieval age and studying the Papacy, the relations between Rome and her rival Constantinople, the bishops and archbishops and the various religious orders in detail, providing a superb study of the period."
270,The Oxford Dictionary of the Christian Church,"The revised edition of this unique and highly respected reference book covers all aspects of the history, doctrine, and thought of the Christian Church. Over 6,000 authoritative cross-referenced A-Z entries are included."
270,Millennium: The End of the World and the Forging of Christendom,"At the approach of the first millennium, the Christians of Europe did not seem likely candidates for future greatness. Weak, fractured, and hemmed in by hostile nations, they saw no future beyond the widely anticipated Second Coming of Christ. But when the world did not end, the peoples of Western Europe suddenly found themselves with no choice but to begin the heroic task of building a Jerusalem on earth. In The Forge of Christendom, Tom Holland masterfully describes this remarkable new age, a time of caliphs and Viking sea kings, the spread of castles and the invention of knighthood. It was one of the most significant departure points in history: the emergence of Western Europe as a distinctive and expansionist power."
270,The Reformation,"Owen Chadwick stands out as the trustsed authority on Reformation history. Not only is his scholorly knowledge outlined with enough precision to impress any aspiring historian, but Chadwick also manages to convey the facts with a level of underlying passion."
270,"The Legacy of Sovereign Joy: God's Triumphant Grace in the Lives of Augustine, Luther, and Calvin","We admire these men for their greatness, but the truth is Augustine grappled with sexual passions, Martin Luther struggled to control his tongue, and John Calvin fought the battle of faith with worldly weapons. Yet each of these men will always be remembered for the messages they declared-messages that still resound today. John Piper explores these men's lives, integrating Augustine's delight in God with Luther's emphasis on the Word and Calvin's exposition of scripture. Through their strengths and struggles, we can learn how to live better today. When we consider their lives, we behold the glory and majesty of God and find power to overcome our own weaknesses."
270,Patrick: Patron Saint of Ireland,"Relates the life and legends of Patrick, the patron saint of Ireland."
270,"The Hidden Smile of God: The Fruit of Affliction in the Lives of John Bunyan, William Cowper, and David Brainerd","When Augustine handed over the leadership of his church in AD 426, his successor was so overwhelmed by a sense of inadequacy that he declared, ""The swan is silent,"" fearing the spiritual giant's voice would be lost in time. But for 1,600 years Augustine has not been silent-and neither have the men who faithfully trumpeted the cause of Christ after him. Their lives have inspired every generation of believers and should compel us to a greater passion for God. John Bunyan suffered long-term imprisonment, even when a simple promise to cease preaching would have freed him, and was moved to rely on God even more. William Cowper, despite month after month of debilitating depression, wrote poems that reflected the sustaining character of God and led him to worship more deeply. David Brainerd so desired to honor God that through the loneliness of wilderness ministry and the agony of tuberculosis, he pressed on, transforming world missions forever. In this noteworthy Swans Are Not Silent book, John Piper invites you into the lives of Bunyan, Cowper, and Brainerd to discover how God takes the privilege of faith and strengthens it with trials so that we experience a greater hunger for him. The perseverance of these godly servants exemplifies the essential fruit that affliction can produce in your own life. Their enduring faith will fortify you in your suffering, reminding you that ""behind a frowning providence, God hides a smiling face."" And their stories and witness will inspire in you a similar passion for the supremacy of God in your life."
270,Hero Tales: A Family Treasury of True Stories from the Lives of Christian Heroes Volume 1,"Presents biographies of seventeen missionaries, evangelists, and other Christian heroes who worked courageously to share the Gospel with others."
270,Paul: In Fresh Perspective,"The letters of the Apostle Paul changed the world like no others before or since, and they continue to strike us afresh with their panoramic vision of human history and destiny. Preeminent New Testament scholar and churchman N. T. Wright here offers a fresh perspective on the Apostle Paul's content and convictions. Wright ranks Paul as ""one of the most powerful and seminal minds of the first or any century,"" endlessly engaging and perennially elusive. Yet, with recent research, Wright argues, we can now sketch with confidence a new and more nuanced picture of the Apostle and the radical way in which his encounter with Jesus redefined his life, his whole thought-world, his mission, and his expectations for a world made new in Christ. The result: a masterful, engaging, and enlightening portrait that situates Paul in his time and for our own."
270,Why We&#039;re Not Emergent: By Two Guys Who Should Be,"You can be young, passionate about Jesus Christ, surrounded by diversity, engaged in a postmodern world, reared in evangelicalism and not be an emergent Christian. In fact, I want to argue that it would be better if you weren't. The Emergent Church is a strong voice in today's Christian community. And they're talking about good things: caring for the poor, peace for all men, loving Jesus. They're doing church a new way, not content to fit the mold. Again, all good. But there's more to the movement than that. Much more. Kevin and Ted are two guys who, demographically, should be all over this movement. But they're not. And Why We're Not Emergent gives you the solid reasons why. From both a theological and an on-the-street perspective, Kevin and Ted diagnose the emerging church. They pull apart interviews, articles, books, and blogs, helping you see for yourself what it's all about."
270,The Reformation of the Sixteenth Century,"Bainton presents the many strands that made up the Reformation in a single, brilliantly coherent account. He discusses the background for Luther's irreparable breach with the Church and its ramifications for 16th Century Europe, giving thorough accounts of the Diet of Worms, the institution of the Holy Commonwealth of Geneva, Henry VIII's break with Rome, and William the Silent's struggle for Dutch independence."
270,A History of Christianity: To A.D. 1500,"Traces the course of Christianity from its beginning to the present day, charting its geographical, doctrinal, and denominational developments and impact against the background of world history."
270,"History of the Christian Church, 8 vols.","Philip Schaff (1819 1893) wrote one of the finest histories of the church available. His eight-volume work, which covers Christian history from the apostles to the Swiss Reformation, incorporates discussion of ideas and ideals throughout the history of the church with the requisite facts and figures for each period of history. Each volume contains maps, charts, notes, bibliographies, and an index."""
270,The Pursuit of the Millennium: Revolutionary Millenarians and Mystical Anarchists of the Middle Ages,"The end of the millennium has always held the world in fear of earthquakes, plague, and the catastrophic destruction of the world. At the dawn of the 21st millennium the world is still experiencing these anxieties, as seen by the onslaught of fantasies of renewal, doomsday predictions, and New Age prophecies. This fascinating book explores the millenarianism that flourished in western Europe between the eleventh and sixteenth centuries. Covering the full range of revolutionary and anarchic sects and movements in medieval Europe, Cohn demonstrates how prophecies of a final struggle between the hosts of Christ and Antichrist melded with the rootless poor's desire to improve their own material conditions, resulting in a flourishing of millenarian fantasies. The only overall study of medieval millenarian movements, The Pursuit of the Millennium offers an excellent interpretation of how, again and again, in situations of anxiety and unrest, traditional beliefs come to serve as vehicles for social aspirations and animosities."
270,A History of Christianity: A.D. 1500-A.D. 1975,"Traces the course of Christianity from its beginning to the present day, charting its geographical, doctrinal, and denominational developments and impact against the background of world history."
270,The First Urban Christians: The Social World of the Apostle Paul,"In this classic work, Wayne A. Meeks analyzes the earliest extant documents of Christianity-the letters of Paul-to describe the tensions and the texture of life of the first urban Christians. In a new introduction, he describes the evolution of the field of New Testament scholarship over the past twenty years, including new developments in fields such as archaeology and social history.Praise for the earlier edition:""Many readers are likely to join me in feeling that they have never been so close to their mixed and mixed-up spiritual ancestors as Meeks helps them to be. For those who are open to the possibility that they can find fresh angles on the familiar, this book is not only recommended; it is urged.""-Martin E. Marty, Christian Century""A much-needed authoritative study.""-J. L. Houlden, Times Literary Supplement""Those with any historical bent will be intrigued by the way a story usually overlaid with thick layers of theological speculation is unraveled. . . . And those who simply have an interest in how groups form in any era . . . will be fascinated by this case study of one particular community that has ramifications for understanding all other communities.""-Robert McAfee Brown, New York Times Book Review ""Should fascinate any reader with an interest in the history of human thought.""--Phoebe-Lou Adams, Atlantic Monthly"
270,The Story of Christianity,"This highly acclaimed text provides a vivid introduction to Christian history, from the apostolic church to the present day. Gonzalez skillfully weaves in relevant details from the lives of prominent figures, tracing out core theological developments as reflected in the lives of leading thinkers within various church traditions. Especially careful attention is given to Christian expansion into Central and South America during the early modern period. - Amazon.com website."
270,The Darkening Age: The Christian Destruction of the Classical World,"A New York Times Notable Book, winner of the Jerwood Award from the Royal Society of Literature, a New York Times Book Review Editors' Choice, and named a Book of the Year by the Telegraph, Spectator, Observer, and BBC History Magazine, this bold new history of the rise of Christianity shows how its radical followers helped to annihilate Greek and Roman civilizations. The Darkening Age is the largely unknown story of how a militant religion deliberately attacked and suppressed the teachings of the Classical world, ushering in centuries of unquestioning adherence to ""one true faith."" Despite the long-held notion that the early Christians were meek and mild, going to their martyrs' deaths singing hymns of love and praise, the truth, as Catherine Nixey reveals, is very different. Far from being meek and mild, they were violent, ruthless, and fundamentally intolerant. Unlike the polytheistic world, in which the addition of one new religion made no fundamental difference to the old ones, this new ideology stated not only that it was the way, the truth, and the light but that, by extension, every single other way was wrong and had to be destroyed. From the first century to the sixth, those who didn't fall into step with its beliefs were pursued in every possible way: social, legal, financial, and physical. Their altars were upturned and their temples demolished, their statues hacked to pieces, and their priests killed. It was an annihilation. Authoritative, vividly written, and utterly compelling, this is a remarkable debut from a brilliant young historian."
270,"The Lost History of Christianity: The Thousand-Year Golden Age of the Church in the Middle East, Africa, and Asia--and How It Died","A lost history revealing that, for centuries, Christianity's center was actually in the Middle East, Asia, and Africa, with significant communities extending as far as China."
270,Contending for Our All,"Athanasius. John Owen. J. Gresham Machen. Each of these men stood for the truth of God's Word in the face of opposition-all out of a deep love for Christ and a desire for people to know God in his fullness. Popularity was not a concern, and they took no joy in controversy for argument's sake. However, these men were willing to suffer for the sake of guarding the sanctity of the gospel. Many threats, years of exile, deaths of loved ones, opposition from friends and authorities, sickness and pain-none of these setbacks could keep these three from maintaining their efforts for the furthering of Christ's Kingdom or quench their zeal for Christ himself. In his fourth book of The Swans Are Not Silent series, Contending for Our All, John Piper has given us biographies of Athanasius, John Owen, and J. Gresham Machen-bishop, pastor, and seminary founder. In the life of each one, personal holiness was emphasized publicly and privately despite suffering. They were true soldiers for the sake of the cross, and each man offers life lessons for Christians today. Athanasius The deity of Christ and all its worth consumed Athanasius. He devoted his life to defending it. The great adversary was the Arian heresy. Athanasius would be banished by the emperor five times. He was contending for his all-the essential, life-giving truth of Christ and his gospel. John Owen Communion with Christ was the focus of John Owen's vast intellect and expansive heart. He battled Christ-belittling errors of the mind and heart with passion and skill. Going deeper in the understanding of Christ was for him the key to going deeper in fellowship with him. J. Gresham Machen Representing Christ in all his fullness with all of Scripture drove J. Gresham Machen. He saw in the liberal Christianity of the early twentieth century another religion. His exposure of its subtleties and his emphasis on the facts of history are astonishingly relevant for our time in the early twenty-first century. The Swans Are Not Silent When Augustine handed over the leadership of his church in A.D. 426, his successor was so overwhelmed by a sense of inadequacy that he declared, ""The swan is silent,"" fearing the spiritual giant's voice would be lost to time. But for 1,600 years Augustine has not been silent-and neither have those who faithfully trumpeted the cause of Christ after him. Their lives have inspired every generation of believers and should compel us to a greater passion for God. Part of the The Swans Are Not Silent series."
270,Evangelicalism Divided: A Record of Crucial Change in the Years 1950 to 2000,"A penetrating review of fifty years of crucial change in evangelical attitudes and alignments, 1950-2000. Murray leads the reader back to the most basic question of all, 'What is a Christian?'"
270,Reading Scripture with the Church Fathers,"Many Christians today long to become reacquainted with their ancient ancestors in the faith. They see a deeper worship and devotion in the prayers and hymns of the early church. And they believe that the writings of the early church can shed new light on their understanding of Scripture. But where and how do we begin? Our first encounter with the writings of the church fathers may seem like visiting a far country where the language, assumptions, concerns, and conclusions are completely unfamiliar to us. In Reading Scripture with the Church Fathers Christopher Hall helps us through this cultural confusion, introducing us to the early church, its unique world, and the sights and sounds of Scripture that are highlighted for them. As Hall points out, the ancient fathers hear music in Scripture where we remain tone-deaf. Despite their occasional eccentricities, theirs is a hearing refined through long listening in song, worship, teaching, meditation, and oral reading. And like true masters they challenge and correct our modern assumptions as they invite us to tune our ears to hear the divine melodies of the Bible. Hall provides a warm, winsome, informative, and indispensable introduction to who these leaders and scholars were, how they read and interpreted Scripture, and how we might read Scripture with them for all its worth."
270,The Seduction of Christianity: Spiritual Discernment in the Last Days,"Argues that the future of Christianity is challenged by religious cults, self-help philosophies, and the new age movement."
270,The Christians as the Romans Saw Them,"This book, which includes a new preface by the author, offers an engrossing portrayal of the early years of the Christian movement from the perspective of the Romans.""A fascinating . . . account of early Christian thought. . . . Readable and exciting.""-Robert McAfee Brown, New York Times Book Review""Should fascinate any reader with an interest in the history of human thought.""-Phoebe-Lou Adams, Atlantic Monthly""The pioneering study in English of Roman impressions of Christians during the first four centuries A.D.""-E. Glenn Hinson, Christian Century""This gracefully written study . . . draws upon well-known sources-both pagan and Christian-to provide the general reader with an illuminating account . . . [of how] Christianity appeared to the Romans before it became the established religion of the empire.""-Merle Rubin, Christian Science Monitor"
270,The Unquenchable Flame: Discovering the Heart of the Reformation,"Burning pyres, nuns on the run, stirring courage, and comic relief: the Protestant Reformation is a gripping tale, packed with drama. But what motivated the Reformers? And what were they really like? The Unquenchable Flame, a lively, accessible, and fully informative introduction to the Reformation by Michael Reeves, brings to life the movement's most colorful characters (Martin Luther, Ulrich Zwingli, John Calvin, The Puritans, etc.), examines their ideas, and shows the profound and personal relevance of Reformation thinking for today. Also included are a lengthy Reformation timeline, a map o"
270,Saint Augustine,"For centuries, Augustine's writings have moved and fascinated readers. With the fresh, keen eye of a writer whose own intellectual analysis has won him a Pulitzer Prize, Gary Wills examines this famed fourth-century bishop and seminal thinker whose grounding in classical philosophy informed his influential interpretation of the Christian doctrines of mind and body, wisdom and God. Saint Augustine explores both the great ruminator on the human condition and the everyday man who set pen to parchment. It challenges many misconceptions, among them those regarding his early sexual excesses. Here, for students, Christians, and voyagers into the new millennium, is a lively and incisive portrait of one who helped to shape our thoughts."
270,The Oxford Dictionary of Saints,"From the famous to the obscure, this book provides accounts of the lives, cults, and artistic associations of over 1,400 saints."
